subj_id,gender,age_group,age,age_centered,trial_nr,agent,symmetric_position,target_position,eye_radius,eye_center_left_x,eye_center_right_x,eye_center_left_y,eye_center_right_y,pupil_final_left_x,pupil_final_right_x,pupil_final_left_y,pupil_final_right_y,target_center_x,target_center_y,click_scaled_x,click_dist_from_target_center_x,click_dist_balloons
yVFRdJmE,f,4,4.64,1.57,19,pig,2,4,42.48,854.99,1059.5,923.25,923.25,850.87,1047.75,890.67,892.58,754.29,126.67,772,17.71,0.11
zTbG5ren,f,5,5.75,2.68,5,monkey,3,8,37.28,872.12,1045.89,937.8,937.8,887.69,1057.25,913.66,911.42,1395.19,126.67,1501.33,106.15,0.66
zTbG5ren,f,5,5.75,2.68,6,pig,1,5,42.48,854.99,1059.5,923.25,923.25,858.34,1054.49,890.58,890.79,936.58,126.67,1398.67,462.08,2.89
zTbG5ren,f,5,5.75,2.68,7,pig,5,10,42.48,854.99,1059.5,923.25,923.25,880.31,1082.16,902.33,899.48,1819.05,126.67,1504,-315.05,1.97
zTbG5ren,f,5,5.75,2.68,8,monkey,2,7,37.28,872.12,1045.89,937.8,937.8,882.97,1051.35,911.2,909.6,1202.84,126.67,1292,89.16,0.56
zTbG5ren,f,5,5.75,2.68,9,sheep,3,3,45.1,882.92,1041.46,871.69,871.69,865.82,1020.09,841.32,844.15,463.29,126.67,1036,572.71,3.58
zTbG5ren,f,5,5.75,2.68,10,pig,4,2,42.48,854.99,1059.5,923.25,923.25,837.2,1037.51,895.64,898.85,341.68,126.67,1017.33,675.66,4.22
zTbG5ren,f,5,5.75,2.68,11,sheep,1,6,45.1,882.92,1041.46,871.69,871.69,892.53,1044.03,838.19,836.93,1096.62,126.67,953.33,-143.29,0.9
zTbG5ren,f,5,5.75,2.68,12,monkey,5,1,37.28,872.12,1045.89,937.8,937.8,854.65,1025.78,915,917.29,250.51,126.67,522.67,272.15,1.7
zTbG5ren,f,5,5.75,2.68,13,sheep,2,4,45.1,882.92,1041.46,871.69,871.69,870.9,1023.97,838.97,841.54,609.18,126.67,673.33,64.15,0.4
zTbG5ren,f,5,5.75,2.68,14,monkey,5,1,37.28,872.12,1045.89,937.8,937.8,854.65,1025.78,915,917.29,250.51,126.67,674.67,424.15,2.65
zTbG5ren,f,5,5.75,2.68,15,pig,2,7,42.48,854.99,1059.5,923.25,923.25,868.13,1065.32,893.15,890.93,1202.84,126.67,441.33,-761.51,4.76
zTbG5ren,f,5,5.75,2.68,16,sheep,5,10,45.1,882.92,1041.46,871.69,871.69,910.19,1066.63,849.99,847.58,1819.05,126.67,464,-1355.05,8.47
zTbG5ren,f,5,5.75,2.68,17,pig,3,8,42.48,854.99,1059.5,923.25,923.25,873.42,1072.25,896.07,892.98,1395.19,126.67,430.67,-964.52,6.03
zTbG5ren,f,5,5.75,2.68,18,monkey,2,4,37.28,872.12,1045.89,937.8,937.8,863.26,1032.27,910.47,912.51,609.18,126.67,354.67,-254.52,1.59
zTbG5ren,f,5,5.75,2.68,19,sheep,1,6,45.1,882.92,1041.46,871.69,871.69,892.53,1044.03,838.19,836.93,1096.62,126.67,338.67,-757.96,4.74
Zv9a8zro,f,3,3.07,0,5,sheep,5,1,45.1,882.92,1041.46,871.69,871.69,857.77,1014.2,847.56,849.97,106.19,126.67,796,689.81,4.31
Zv9a8zro,f,3,3.07,0,6,pig,2,7,42.48,854.99,1059.5,923.25,923.25,871.03,1069.02,894.59,891.82,1300.8,126.67,836,-464.8,2.9
Zv9a8zro,f,3,3.07,0,7,sheep,4,2,45.1,882.92,1041.46,871.69,871.69,860.77,1016.39,844.78,847.48,269.87,126.67,902.67,632.8,3.95
Zv9a8zro,f,3,3.07,0,8,pig,1,5,42.48,854.99,1059.5,923.25,923.25,852.55,1049.17,890.5,892.07,795.62,126.67,884,88.38,0.55
Zv9a8zro,f,3,3.07,0,9,monkey,3,3,37.28,872.12,1045.89,937.8,937.8,860.3,1029.97,911.62,913.89,505.95,126.67,917.33,411.39,2.57
Zv9a8zro,f,3,3.07,0,10,sheep,3,8,45.1,882.92,1041.46,871.69,871.69,904.87,1059.35,844.62,841.78,1487.08,126.67,852,-635.08,3.97
Zv9a8zro,f,3,3.07,0,11,monkey,4,9,37.28,872.12,1045.89,937.8,937.8,891.37,1062.18,916.48,914.14,1604.21,126.67,826.67,-777.54,4.86
Zv9a8zro,f,3,3.07,0,12,pig,1,6,42.48,854.99,1059.5,923.25,923.25,863.64,1060.03,891.57,890.41,1072.4,126.67,817.33,-255.06,1.59
Zv9a8zro,f,3,3.07,0,13,sheep,2,4,45.1,882.92,1041.46,871.69,871.69,872.03,1024.86,838.58,841.04,637.91,126.67,878.67,240.75,1.5
Zv9a8zro,f,3,3.07,0,14,pig,2,4,42.48,854.99,1059.5,923.25,923.25,846.35,1044.14,891.56,894.22,637.91,126.67,894.67,256.75,1.6
Zv9a8zro,f,3,3.07,0,15,monkey,3,8,37.28,872.12,1045.89,937.8,937.8,889.47,1059.62,914.91,912.57,1487.08,126.67,808,-679.08,4.24
Zv9a8zro,f,3,3.07,0,16,monkey,2,7,37.28,872.12,1045.89,937.8,937.8,885.54,1054.5,912.4,910.4,1300.8,126.67,918.67,-382.13,2.39
Zv9a8zro,f,3,3.07,0,17,pig,5,10,42.48,854.99,1059.5,923.25,923.25,879.51,1080.99,901.39,898.41,1748.47,126.67,925.33,-823.14,5.14
Zv9a8zro,f,3,3.07,0,18,sheep,5,1,45.1,882.92,1041.46,871.69,871.69,857.77,1014.2,847.56,849.97,106.19,126.67,878.67,772.48,4.83
Zv9a8zro,f,3,3.07,0,19,sheep,4,2,45.1,882.92,1041.46,871.69,871.69,860.77,1016.39,844.78,847.48,269.87,126.67,853.33,583.47,3.65
