subj_id,gender,age_group,age,age_centered,trial_nr,agent,symmetric_position,target_position,eye_radius,eye_center_left_x,eye_center_right_x,eye_center_left_y,eye_center_right_y,pupil_final_left_x,pupil_final_right_x,pupil_final_left_y,pupil_final_right_y,target_center_x,target_center_y,click_scaled_x,click_dist_from_target_center_x,click_dist_balloons
15BCs5sf,m,4,4.04,0.05,5,female10,1,5,27.99,900.25,1020.49,850.16,849.61,900.9,1018.84,836.25,835.78,934.16,126.67,980,45.84,0.29
15BCs5sf,m,4,4.04,0.05,6,male06,2,7,27.99,899.23,1019.47,850.35,849.8,905.03,1023.37,837.68,836.43,1230.31,126.67,1133.33,-96.98,0.61
15BCs5sf,m,4,4.04,0.05,7,male03,4,2,27.99,901.32,1021.56,844.52,843.97,892.79,1012,833.51,833.83,345.33,126.67,568,222.67,1.39
15BCs5sf,m,4,4.04,0.05,8,male09,5,1,27.47,903.71,1021.69,844.85,844.31,893.69,1011.04,835.55,835.74,130.1,126.67,390.67,260.56,1.63
15BCs5sf,m,4,4.04,0.05,9,female05,5,10,26.05,907.95,1014.33,818.04,817.53,917.53,1023.22,809.29,808.09,1664.95,126.67,1465.33,-199.62,1.25
15BCs5sf,m,4,4.04,0.05,10,female08,3,8,27.99,900.6,1014.91,831.91,831.35,907.84,1020.59,820.01,818.63,1329.91,126.67,1453.33,123.42,0.77
15BCs5sf,m,4,4.04,0.05,11,male11,4,9,27.99,899.32,1019.56,849.27,848.72,909.38,1028.75,839.63,838.25,1653.72,126.67,1416,-237.72,1.49
15BCs5sf,m,4,4.04,0.05,12,female07,3,3,27.68,903.2,1016.23,828.9,828.36,897.53,1009.03,816.34,816.61,586.43,126.67,493.33,-93.1,0.58
15BCs5sf,m,4,4.04,0.05,13,female10,2,4,27.99,900.25,1020.49,850.16,849.61,897.21,1015.43,836.56,836.63,738.71,126.67,410.67,-328.04,2.05
15BCs5sf,m,4,4.04,0.05,14,male09,4,2,27.47,903.71,1021.69,844.85,844.31,895.32,1012.31,834.06,834.36,345.33,126.67,345.33,0,0
15BCs5sf,m,4,4.04,0.05,15,female05,3,8,26.05,907.95,1014.33,818.04,817.53,914.71,1019.72,806.97,805.73,1329.91,126.67,1452,122.09,0.76
15BCs5sf,m,4,4.04,0.05,16,female08,2,4,27.99,900.6,1014.91,831.91,831.35,897.48,1009.83,818.33,818.38,738.71,126.67,645.33,-93.37,0.58
15BCs5sf,m,4,4.04,0.05,17,female07,3,3,27.68,903.2,1016.23,828.9,828.36,897.53,1009.03,816.34,816.61,586.43,126.67,558.67,-27.77,0.17
15BCs5sf,m,4,4.04,0.05,18,male03,5,1,27.99,901.32,1021.56,844.52,843.97,891.12,1010.71,835.03,835.24,130.1,126.67,989.33,859.23,5.37
15BCs5sf,m,4,4.04,0.05,19,male06,2,7,27.99,899.23,1019.47,850.35,849.8,905.03,1023.37,837.68,836.43,1230.31,126.67,1273.33,43.02,0.27
22cDu9Qf,f,4,4.98,0.99,5,female07,3,8,27.68,903.2,1016.23,828.9,828.36,911.83,1023.68,818.16,816.77,1467.07,126.67,1170.67,-296.41,1.85
22cDu9Qf,f,4,4.98,0.99,6,male09,3,3,27.47,903.71,1021.69,844.85,844.31,897.43,1013.98,832.71,833.02,531.99,126.67,838.67,306.67,1.92
22cDu9Qf,f,4,4.98,0.99,7,female05,4,2,26.05,907.95,1014.33,818.04,817.53,899.37,1005,808.31,808.52,298.5,126.67,806.67,508.17,3.18
22cDu9Qf,f,4,4.98,0.99,8,female10,1,5,27.99,900.25,1020.49,850.16,849.61,898.52,1016.59,836.34,836.24,809.9,126.67,985.33,175.44,1.1
22cDu9Qf,f,4,4.98,0.99,9,male11,1,6,27.99,899.32,1019.56,849.27,848.72,902.02,1019.99,835.6,834.8,1041.87,126.67,946.67,-95.21,0.6
22cDu9Qf,f,4,4.98,0.99,10,male03,5,10,27.99,901.32,1021.56,844.52,843.97,911.9,1031.42,835.46,834.13,1739.85,126.67,1266.67,-473.19,2.96
22cDu9Qf,f,4,4.98,0.99,11,male06,4,9,27.99,899.23,1019.47,850.35,849.8,908.47,1027.62,839.93,838.5,1540.91,126.67,1206.67,-334.25,2.09
22cDu9Qf,f,4,4.98,0.99,12,female08,2,4,27.99,900.6,1014.91,831.91,831.35,897.28,1009.65,818.38,818.45,727.65,126.67,1181.33,453.69,2.84
22cDu9Qf,f,4,4.98,0.99,13,male06,2,7,27.99,899.23,1019.47,850.35,849.8,904.63,1022.9,837.51,836.3,1203.29,126.67,1170.67,-32.62,0.2
22cDu9Qf,f,4,4.98,0.99,14,female10,2,7,27.99,900.25,1020.49,850.16,849.61,905.63,1023.9,837.31,836.11,1203.29,126.67,1062.67,-140.62,0.88
22cDu9Qf,f,4,4.98,0.99,15,male11,1,5,27.99,899.32,1019.56,849.27,848.72,897.61,1015.68,835.45,835.34,809.9,126.67,1030.67,220.77,1.38
22cDu9Qf,f,4,4.98,0.99,16,female07,3,3,27.68,903.2,1016.23,828.9,828.36,896.76,1008.4,816.72,817.02,531.99,126.67,962.67,430.67,2.69
22cDu9Qf,f,4,4.98,0.99,17,male03,4,2,27.99,901.32,1021.56,844.52,843.97,892.36,1011.67,833.85,834.16,298.5,126.67,942.67,644.17,4.03
22cDu9Qf,f,4,4.98,0.99,18,female05,4,9,26.05,907.95,1014.33,818.04,817.53,916.71,1022.19,808.47,807.21,1540.91,126.67,1006.67,-534.25,3.34
22cDu9Qf,f,4,4.98,0.99,19,male09,2,4,27.47,903.71,1021.69,844.85,844.31,900.46,1016.51,831.57,831.66,727.65,126.67,940,212.35,1.33
2gCcBvW4,f,4,4.73,0.74,5,female08,1,5,27.99,900.6,1014.91,831.91,831.35,900.01,1012.12,817.99,817.7,870.67,126.67,985.33,114.67,0.72
2gCcBvW4,f,4,4.73,0.74,6,male09,2,7,27.47,903.71,1021.69,844.85,844.31,910.25,1026.56,832.85,831.54,1295.27,126.67,984,-311.27,1.95
2gCcBvW4,f,4,4.73,0.74,7,female05,4,2,26.05,907.95,1014.33,818.04,817.53,900.32,1005.75,807.55,807.81,404.56,126.67,974.67,570.11,3.56
2gCcBvW4,f,4,4.73,0.74,8,male11,5,1,27.99,899.32,1019.56,849.27,848.72,889.81,1009.25,839.09,839.35,224.63,126.67,1029.33,804.7,5.03
2gCcBvW4,f,4,4.73,0.74,9,male03,2,4,27.99,901.32,1021.56,844.52,843.97,897.29,1015.64,831.19,831.36,684.47,126.67,1001.33,316.87,1.98
2gCcBvW4,f,4,4.73,0.74,10,female07,5,10,27.68,903.2,1016.23,828.9,828.36,913.65,1025.99,819.92,818.63,1719.88,126.67,1144,-575.88,3.6
2gCcBvW4,f,4,4.73,0.74,11,male06,3,8,27.99,899.23,1019.47,850.35,849.8,907.82,1026.79,839.38,837.95,1465.84,126.67,1248,-217.84,1.36
2gCcBvW4,f,4,4.73,0.74,12,female10,4,9,27.99,900.25,1020.49,850.16,849.61,909.51,1028.66,839.75,838.33,1543.9,126.67,1180,-363.9,2.27
2gCcBvW4,f,4,4.73,0.74,13,male06,3,3,27.99,899.23,1019.47,850.35,849.8,892.86,1011.63,837.96,838.29,526.79,126.67,724,197.21,1.23
2gCcBvW4,f,4,4.73,0.74,14,male11,5,1,27.99,899.32,1019.56,849.27,848.72,889.81,1009.25,839.09,839.35,224.63,126.67,689.33,464.7,2.9
2gCcBvW4,f,4,4.73,0.74,15,female05,3,8,26.05,907.95,1014.33,818.04,817.53,916.09,1021.43,807.95,806.67,1465.84,126.67,1216,-249.84,1.56
2gCcBvW4,f,4,4.73,0.74,16,female08,5,10,27.99,900.6,1014.91,831.91,831.35,911.16,1024.76,822.82,821.5,1719.88,126.67,1138.67,-581.21,3.63
2gCcBvW4,f,4,4.73,0.74,17,female10,1,6,27.99,900.25,1020.49,850.16,849.61,901.75,1019.68,836.31,835.7,978.5,126.67,1034.67,56.17,0.35
2gCcBvW4,f,4,4.73,0.74,18,male03,3,3,27.99,901.32,1021.56,844.52,843.97,894.88,1013.65,832.17,832.5,526.79,126.67,1018.67,491.88,3.07
2gCcBvW4,f,4,4.73,0.74,19,male09,4,9,27.47,903.71,1021.69,844.85,844.31,912.81,1029.73,834.65,833.26,1543.9,126.67,1185.33,-358.57,2.24
2ZvXrAYs,f,4,4.93,0.94,5,male06,1,5,27.99,899.23,1019.47,850.35,849.8,900.05,1017.99,836.44,835.95,942.16,126.67,914.67,-27.49,0.17
2ZvXrAYs,f,4,4.93,0.94,6,female08,5,1,27.99,900.6,1014.91,831.91,831.35,891.03,1004.57,821.79,822.02,234.16,126.67,556,321.84,2.01
2ZvXrAYs,f,4,4.93,0.94,7,male09,2,4,27.47,903.71,1021.69,844.85,844.31,900.62,1016.65,831.53,831.6,736.83,126.67,913.33,176.51,1.1
2ZvXrAYs,f,4,4.93,0.94,8,male03,3,8,27.99,901.32,1021.56,844.52,843.97,909.22,1028,833.04,831.62,1395.22,126.67,1188,-207.22,1.3
2ZvXrAYs,f,4,4.93,0.94,9,male11,1,6,27.99,899.32,1019.56,849.27,848.72,903.28,1021.36,835.91,834.91,1113.49,126.67,1222.67,109.17,0.68
2ZvXrAYs,f,4,4.93,0.94,10,female07,4,2,27.68,903.2,1016.23,828.9,828.36,893.9,1006.14,818.73,818.98,261.23,126.67,410.67,149.44,0.93
2ZvXrAYs,f,4,4.93,0.94,11,female10,4,9,27.99,900.25,1020.49,850.16,849.61,910.18,1029.52,840.39,839,1635.65,126.67,1289.33,-346.31,2.16
2ZvXrAYs,f,4,4.93,0.94,12,female05,2,7,26.05,907.95,1014.33,818.04,817.53,913.14,1017.86,806.15,805.05,1209.51,126.67,1105.33,-104.18,0.65
2ZvXrAYs,f,4,4.93,0.94,13,male06,3,3,27.99,899.23,1019.47,850.35,849.8,891.74,1010.74,838.61,838.95,437.59,126.67,540,102.41,0.64
2ZvXrAYs,f,4,4.93,0.94,14,male11,4,9,27.99,899.32,1019.56,849.27,848.72,909.26,1028.6,839.51,838.12,1635.65,126.67,1141.33,-494.31,3.09
2ZvXrAYs,f,4,4.93,0.94,15,female05,3,8,26.05,907.95,1014.33,818.04,817.53,915.42,1020.59,807.44,806.17,1395.22,126.67,1206.67,-188.55,1.18
2ZvXrAYs,f,4,4.93,0.94,16,male03,5,1,27.99,901.32,1021.56,844.52,843.97,891.84,1011.26,834.32,834.59,234.16,126.67,544,309.84,1.94
2ZvXrAYs,f,4,4.93,0.94,17,female07,2,4,27.68,903.2,1016.23,828.9,828.36,900.02,1011.13,815.49,815.56,736.83,126.67,905.33,168.51,1.05
2ZvXrAYs,f,4,4.93,0.94,18,male09,4,2,27.47,903.71,1021.69,844.85,844.31,894.6,1011.75,834.66,834.93,261.23,126.67,373.33,112.1,0.7
2ZvXrAYs,f,4,4.93,0.94,19,female08,2,7,27.99,900.6,1014.91,831.91,831.35,906.19,1018.62,819.15,817.92,1209.51,126.67,1224,14.49,0.09
3XTSb9Fm,m,3,3.99,0,5,female08,2,4,27.99,900.6,1014.91,831.91,831.35,897.22,1009.59,818.4,818.47,723.95,126.67,997.33,273.38,1.71
3XTSb9Fm,m,3,3.99,0,6,male11,4,9,27.99,899.32,1019.56,849.27,848.72,908.9,1028.14,839.16,837.74,1583.95,126.67,1153.33,-430.62,2.69
3XTSb9Fm,m,3,3.99,0,7,male09,1,6,27.47,903.71,1021.69,844.85,844.31,905.21,1020.95,831.26,830.66,982.91,126.67,818.67,-164.25,1.03
3XTSb9Fm,m,3,3.99,0,8,female05,3,8,26.05,907.95,1014.33,818.04,817.53,915.3,1020.44,807.35,806.09,1383.58,126.67,710.67,-672.91,4.21
3XTSb9Fm,m,3,3.99,0,9,male03,5,1,27.99,901.32,1021.56,844.52,843.97,891.22,1010.78,834.93,835.15,145.35,126.67,666.67,521.32,3.26
3XTSb9Fm,m,3,3.99,0,10,female07,4,2,27.68,903.2,1016.23,828.9,828.36,894.12,1006.3,818.54,818.8,287.59,126.67,721.33,433.74,2.71
3XTSb9Fm,m,3,3.99,0,11,female10,2,7,27.99,900.25,1020.49,850.16,849.61,906.53,1024.97,837.73,836.42,1265.74,126.67,1010.67,-255.08,1.59
3XTSb9Fm,m,3,3.99,0,12,male06,5,10,27.99,899.23,1019.47,850.35,849.8,910.14,1029.76,841.69,840.41,1811.54,126.67,1168,-643.54,4.02
3XTSb9Fm,m,3,3.99,0,13,male06,1,5,27.99,899.23,1019.47,850.35,849.8,898.75,1016.73,836.43,836.14,874.17,126.67,769.33,-104.84,0.66
3XTSb9Fm,m,3,3.99,0,14,male11,4,9,27.99,899.32,1019.56,849.27,848.72,908.9,1028.14,839.16,837.74,1583.95,126.67,1329.33,-254.62,1.59
3XTSb9Fm,m,3,3.99,0,15,female08,2,7,27.99,900.6,1014.91,831.91,831.35,907,1019.58,819.54,818.23,1265.74,126.67,1242.67,-23.08,0.14
3XTSb9Fm,m,3,3.99,0,16,male09,1,6,27.47,903.71,1021.69,844.85,844.31,905.21,1020.95,831.26,830.66,982.91,126.67,1030.67,47.75,0.3
3XTSb9Fm,m,3,3.99,0,17,female05,3,3,26.05,907.95,1014.33,818.04,817.53,901.59,1006.77,806.74,806.99,518.93,126.67,285.33,-233.6,1.46
3XTSb9Fm,m,3,3.99,0,18,male03,5,10,27.99,901.32,1021.56,844.52,843.97,912.26,1031.87,835.89,834.61,1811.54,126.67,1400,-411.54,2.57
3XTSb9Fm,m,3,3.99,0,19,female07,2,4,27.68,903.2,1016.23,828.9,828.36,899.79,1010.93,815.55,815.64,723.95,126.67,965.33,241.38,1.51
4F4YGrQQ,m,4,4.47,0.48,5,female05,1,5,26.05,907.95,1014.33,818.04,817.53,905.98,1010.51,805.22,805.13,801.57,126.67,962.67,161.1,1.01
4F4YGrQQ,m,4,4.47,0.48,6,female07,1,6,27.68,903.2,1016.23,828.9,828.36,907.27,1018.26,815.74,814.73,1120.54,126.67,904,-216.54,1.35
4F4YGrQQ,m,4,4.47,0.48,7,male09,3,3,27.47,903.71,1021.69,844.85,844.31,896.79,1013.48,833.06,833.38,482.49,126.67,985.33,502.85,3.14
4F4YGrQQ,m,4,4.47,0.48,8,female10,2,7,27.99,900.25,1020.49,850.16,849.61,904.57,1022.69,836.92,835.85,1136.01,126.67,997.33,-138.67,0.87
4F4YGrQQ,m,4,4.47,0.48,9,male06,3,8,27.99,899.23,1019.47,850.35,849.8,906.56,1025.21,838.5,837.11,1346.74,126.67,1160,-186.74,1.17
4F4YGrQQ,m,4,4.47,0.48,10,female08,4,2,27.99,900.6,1014.91,831.91,831.35,892.04,1005.36,820.92,821.21,350.82,126.67,1009.33,658.51,4.12
4F4YGrQQ,m,4,4.47,0.48,11,male11,5,10,27.99,899.32,1019.56,849.27,848.72,909.89,1029.41,840.2,838.87,1741.36,126.67,1000,-741.36,4.63
4F4YGrQQ,m,4,4.47,0.48,12,male03,2,4,27.99,901.32,1021.56,844.52,843.97,897.17,1015.54,831.22,831.41,677.54,126.67,1030.67,353.12,2.21
4F4YGrQQ,m,4,4.47,0.48,13,female07,5,1,27.68,903.2,1016.23,828.9,828.36,893.27,1005.64,819.35,819.55,172.89,126.67,1018.67,845.78,5.29
4F4YGrQQ,m,4,4.47,0.48,14,female10,4,2,27.99,900.25,1020.49,850.16,849.61,891.83,1011.02,839.07,839.39,350.82,126.67,1028,677.18,4.23
4F4YGrQQ,m,4,4.47,0.48,15,male03,3,8,27.99,901.32,1021.56,844.52,843.97,908.66,1027.31,832.68,831.28,1346.74,126.67,869.33,-477.41,2.98
4F4YGrQQ,m,4,4.47,0.48,16,male06,2,4,27.99,899.23,1019.47,850.35,849.8,895.15,1013.52,837.03,837.21,677.54,126.67,1001.33,323.79,2.02
4F4YGrQQ,m,4,4.47,0.48,17,female08,2,7,27.99,900.6,1014.91,831.91,831.35,905.01,1017.27,818.7,817.62,1136.01,126.67,1041.33,-94.67,0.59
4F4YGrQQ,m,4,4.47,0.48,18,female05,5,1,26.05,907.95,1014.33,818.04,817.53,898.5,1004.31,809.15,809.3,172.89,126.67,1038.67,865.78,5.41
4F4YGrQQ,m,4,4.47,0.48,19,male09,5,10,27.47,903.71,1021.69,844.85,844.31,914.09,1031.37,835.95,834.66,1741.36,126.67,1049.33,-692.03,4.33
5BNhW1cv,m,4,4.86,0.87,5,female08,2,4,27.99,900.6,1014.91,831.91,831.35,896.21,1008.73,818.69,818.86,666.3,126.67,745.33,79.03,0.49
5BNhW1cv,m,4,4.86,0.87,6,male11,2,7,27.99,899.32,1019.56,849.27,848.72,904.1,1022.28,836.19,835.06,1163.21,126.67,1245.33,82.12,0.51
5BNhW1cv,m,4,4.86,0.87,7,female07,1,6,27.68,903.2,1016.23,828.9,828.36,904.91,1015.73,815.23,814.59,991,126.67,672,-319,1.99
5BNhW1cv,m,4,4.86,0.87,8,female05,5,10,26.05,907.95,1014.33,818.04,817.53,917.91,1023.7,809.73,808.56,1736.35,126.67,1498.67,-237.69,1.49
5BNhW1cv,m,4,4.86,0.87,9,male09,1,5,27.47,903.71,1021.69,844.85,844.31,901.9,1017.79,831.3,831.21,807.96,126.67,646.67,-161.29,1.01
5BNhW1cv,m,4,4.86,0.87,10,male03,4,9,27.99,901.32,1021.56,844.52,843.97,910.48,1029.59,834.02,832.59,1527.73,126.67,1589.33,61.6,0.38
5BNhW1cv,m,4,4.86,0.87,11,male06,5,1,27.99,899.23,1019.47,850.35,849.8,889.04,1008.62,840.86,841.06,122,126.67,478.67,356.67,2.23
5BNhW1cv,m,4,4.86,0.87,12,female10,3,8,27.99,900.25,1020.49,850.16,849.61,908.81,1027.77,839.17,837.74,1463.97,126.67,1766.67,302.69,1.89
5BNhW1cv,m,4,4.86,0.87,13,female10,4,2,27.99,900.25,1020.49,850.16,849.61,891.14,1010.49,839.62,839.91,274.68,126.67,626.67,351.99,2.2
5BNhW1cv,m,4,4.86,0.87,14,male06,4,9,27.99,899.23,1019.47,850.35,849.8,908.36,1027.48,839.83,838.4,1527.73,126.67,1413.33,-114.4,0.72
5BNhW1cv,m,4,4.86,0.87,15,male11,4,2,27.99,899.32,1019.56,849.27,848.72,890.21,1009.56,838.73,839.02,274.68,126.67,505.33,230.66,1.44
5BNhW1cv,m,4,4.86,0.87,16,female08,1,5,27.99,900.6,1014.91,831.91,831.35,898.79,1010.98,818.1,817.98,807.96,126.67,692,-115.96,0.72
5BNhW1cv,m,4,4.86,0.87,17,male03,3,3,27.99,901.32,1021.56,844.52,843.97,893.78,1012.78,832.81,833.16,439.1,126.67,712,272.9,1.71
5BNhW1cv,m,4,4.86,0.87,18,female07,2,7,27.68,903.2,1016.23,828.9,828.36,907.98,1019.06,815.98,814.87,1163.21,126.67,1416,252.79,1.58
5BNhW1cv,m,4,4.86,0.87,19,male09,1,6,27.47,903.71,1021.69,844.85,844.31,905.36,1021.11,831.28,830.65,991,126.67,1010.67,19.66,0.12
6UCFCeTi,m,4,4.31,0.32,5,male03,2,7,27.99,901.32,1021.56,844.52,843.97,906.85,1025.13,831.73,830.5,1211.69,126.67,1101.33,-110.36,0.69
6UCFCeTi,m,4,4.31,0.32,6,male11,1,6,27.99,899.32,1019.56,849.27,848.72,903.39,1021.48,835.95,834.92,1119.89,126.67,1088,-31.89,0.2
6UCFCeTi,m,4,4.31,0.32,7,female10,4,2,27.99,900.25,1020.49,850.16,849.61,892.49,1011.54,838.59,838.93,414.56,126.67,688,273.44,1.71
6UCFCeTi,m,4,4.31,0.32,8,female05,5,1,26.05,907.95,1014.33,818.04,817.53,898.71,1004.47,808.93,809.1,206.59,126.67,665.33,458.74,2.87
6UCFCeTi,m,4,4.31,0.32,9,male06,3,8,27.99,899.23,1019.47,850.35,849.8,906.24,1024.83,838.31,836.94,1321.02,126.67,1078.67,-242.35,1.51
6UCFCeTi,m,4,4.31,0.32,10,female07,4,9,27.68,903.2,1016.23,828.9,828.36,913.05,1025.23,819.27,817.93,1621.57,126.67,1140,-481.57,3.01
6UCFCeTi,m,4,4.31,0.32,11,female08,2,4,27.99,900.6,1014.91,831.91,831.35,895.39,1008.05,818.99,819.23,616.14,126.67,752,135.86,0.85
6UCFCeTi,m,4,4.31,0.32,12,male09,5,10,27.47,903.71,1021.69,844.85,844.31,913.86,1031.08,835.69,834.37,1699.72,126.67,1173.33,-526.38,3.29
6UCFCeTi,m,4,4.31,0.32,13,male09,3,3,27.47,903.71,1021.69,844.85,844.31,897.06,1013.69,832.91,833.23,503.49,126.67,633.33,129.84,0.81
6UCFCeTi,m,4,4.31,0.32,14,female10,1,5,27.99,900.25,1020.49,850.16,849.61,899.47,1017.46,836.25,836.01,859.65,126.67,881.33,21.69,0.14
6UCFCeTi,m,4,4.31,0.32,15,female05,4,9,26.05,907.95,1014.33,818.04,817.53,917.27,1022.89,809.02,807.79,1621.57,126.67,1172,-449.57,2.81
6UCFCeTi,m,4,4.31,0.32,16,female07,3,3,27.68,903.2,1016.23,828.9,828.36,896.38,1008.1,816.92,817.23,503.49,126.67,706.67,203.17,1.27
6UCFCeTi,m,4,4.31,0.32,17,male06,4,2,27.99,899.23,1019.47,850.35,849.8,891.48,1010.53,838.78,839.12,414.56,126.67,782.67,368.11,2.3
6UCFCeTi,m,4,4.31,0.32,18,male03,1,6,27.99,901.32,1021.56,844.52,843.97,905.38,1023.45,831.19,830.17,1119.89,126.67,845.33,-274.56,1.72
6UCFCeTi,m,4,4.31,0.32,19,female08,5,1,27.99,900.6,1014.91,831.91,831.35,890.83,1004.41,821.98,822.2,206.59,126.67,537.33,330.74,2.07
7fWVkeE5,f,4,4.83,0.84,5,female05,5,10,26.05,907.95,1014.33,818.04,817.53,917.95,1023.75,809.78,808.62,1744.86,126.67,1097.33,-647.53,4.05
7fWVkeE5,f,4,4.83,0.84,6,female10,1,5,27.99,900.25,1020.49,850.16,849.61,900.05,1018.01,836.23,835.9,889.61,126.67,994.67,105.06,0.66
7fWVkeE5,f,4,4.83,0.84,7,male11,4,9,27.99,899.32,1019.56,849.27,848.72,908.18,1027.22,838.52,837.08,1494.51,126.67,1198.67,-295.84,1.85
7fWVkeE5,f,4,4.83,0.84,8,male06,2,4,27.99,899.23,1019.47,850.35,849.8,896.64,1014.8,836.66,836.68,762.09,126.67,724,-38.09,0.24
7fWVkeE5,f,4,4.83,0.84,9,female07,1,6,27.68,903.2,1016.23,828.9,828.36,907,1017.95,815.65,814.69,1104.57,126.67,1048,-56.57,0.35
7fWVkeE5,f,4,4.83,0.84,10,female08,4,2,27.99,900.6,1014.91,831.91,831.35,892.77,1005.93,820.39,820.7,421.04,126.67,664,242.96,1.52
7fWVkeE5,f,4,4.83,0.84,11,male03,3,8,27.99,901.32,1021.56,844.52,843.97,909.98,1028.96,833.61,832.17,1471.17,126.67,1141.33,-329.84,2.06
7fWVkeE5,f,4,4.83,0.84,12,male09,2,7,27.47,903.71,1021.69,844.85,844.31,910.15,1026.43,832.79,831.49,1287.23,126.67,1110.67,-176.56,1.1
7fWVkeE5,f,4,4.83,0.84,13,male09,3,3,27.47,903.71,1021.69,844.85,844.31,898.31,1014.7,832.29,832.56,594.78,126.67,680,85.22,0.53
7fWVkeE5,f,4,4.83,0.84,14,female05,2,7,26.05,907.95,1014.33,818.04,817.53,914.19,1019.1,806.67,805.47,1287.23,126.67,1002.67,-284.56,1.78
7fWVkeE5,f,4,4.83,0.84,15,female10,5,10,27.99,900.25,1020.49,850.16,849.61,910.83,1030.35,841.1,839.77,1744.86,126.67,1380,-364.86,2.28
7fWVkeE5,f,4,4.83,0.84,16,male06,1,5,27.99,899.23,1019.47,850.35,849.8,899.04,1017.01,836.42,836.09,889.61,126.67,1018.67,129.06,0.81
7fWVkeE5,f,4,4.83,0.84,17,female08,3,8,27.99,900.6,1014.91,831.91,831.35,909.36,1022.48,821.08,819.66,1471.17,126.67,1344,-127.17,0.79
7fWVkeE5,f,4,4.83,0.84,18,female07,5,1,27.68,903.2,1016.23,828.9,828.36,892.77,1005.25,819.89,820.04,89.92,126.67,590.67,500.75,3.13
7fWVkeE5,f,4,4.83,0.84,19,male11,2,4,27.99,899.32,1019.56,849.27,848.72,896.72,1014.88,835.58,835.6,762.09,126.67,637.33,-124.76,0.78
7m6Wf5vG,f,4,4.83,0.84,5,female07,2,7,27.68,903.2,1016.23,828.9,828.36,908.3,1019.41,816.1,814.95,1182.76,126.67,968,-214.76,1.34
7m6Wf5vG,f,4,4.83,0.84,6,male03,3,8,27.99,901.32,1021.56,844.52,843.97,909.39,1028.22,833.17,831.73,1411.91,126.67,937.33,-474.58,2.97
7m6Wf5vG,f,4,4.83,0.84,7,male06,4,9,27.99,899.23,1019.47,850.35,849.8,909.33,1028.71,840.75,839.38,1660.62,126.67,1338.67,-321.96,2.01
7m6Wf5vG,f,4,4.83,0.84,8,female08,1,6,27.99,900.6,1014.91,831.91,831.35,901.9,1013.96,818.04,817.45,966.81,126.67,972,5.19,0.03
7m6Wf5vG,f,4,4.83,0.84,9,male09,1,5,27.47,903.71,1021.69,844.85,844.31,902.17,1018.03,831.27,831.14,822.14,126.67,1037.33,215.19,1.34
7m6Wf5vG,f,4,4.83,0.84,10,female10,5,10,27.99,900.25,1020.49,850.16,849.61,910.56,1030.01,840.79,839.44,1696.79,126.67,1078.67,-618.12,3.86
7m6Wf5vG,f,4,4.83,0.84,11,male11,4,2,27.99,899.32,1019.56,849.27,848.72,890.69,1009.93,838.33,838.65,329.17,126.67,962.67,633.5,3.96
7m6Wf5vG,f,4,4.83,0.84,12,female05,5,1,26.05,907.95,1014.33,818.04,817.53,898.37,1004.2,809.29,809.42,151.28,126.67,900,748.72,4.68
7m6Wf5vG,f,4,4.83,0.84,13,male09,3,3,27.47,903.71,1021.69,844.85,844.31,896.21,1013.02,833.42,833.74,432.7,126.67,1108,675.3,4.22
7m6Wf5vG,f,4,4.83,0.84,14,female08,3,8,27.99,900.6,1014.91,831.91,831.35,908.78,1021.75,820.63,819.21,1411.91,126.67,1124,-287.91,1.8
7m6Wf5vG,f,4,4.83,0.84,15,male03,1,6,27.99,901.32,1021.56,844.52,843.97,902.59,1020.5,830.65,830.08,966.81,126.67,1241.33,274.53,1.72
7m6Wf5vG,f,4,4.83,0.84,16,female10,5,1,27.99,900.25,1020.49,850.16,849.61,890.23,1009.78,840.48,840.7,151.28,126.67,965.33,814.05,5.09
7m6Wf5vG,f,4,4.83,0.84,17,male06,5,10,27.99,899.23,1019.47,850.35,849.8,909.55,1028.99,840.99,839.63,1696.79,126.67,1433.33,-263.46,1.65
7m6Wf5vG,f,4,4.83,0.84,18,female05,2,7,26.05,907.95,1014.33,818.04,817.53,912.74,1017.4,805.99,804.93,1182.76,126.67,1018.67,-164.09,1.03
7m6Wf5vG,f,4,4.83,0.84,19,male11,2,4,27.99,899.32,1019.56,849.27,848.72,894.84,1013.26,836.08,836.29,653.73,126.67,909.33,255.6,1.6
7pq67yYh,m,4,4.11,0.12,5,female10,3,8,27.99,900.25,1020.49,850.16,849.61,908.51,1027.39,838.94,837.51,1432.72,126.67,1204,-228.72,1.43
7pq67yYh,m,4,4.11,0.12,6,female07,1,5,27.68,903.2,1016.23,828.9,828.36,901.77,1012.69,815.19,815.04,829.96,126.67,1184,354.04,2.21
7pq67yYh,m,4,4.11,0.12,7,male03,1,6,27.99,901.32,1021.56,844.52,843.97,903.09,1021.01,830.7,830.05,993.21,126.67,969.33,-23.88,0.15
7pq67yYh,m,4,4.11,0.12,8,male06,2,7,27.99,899.23,1019.47,850.35,849.8,904.65,1022.93,837.52,836.31,1205.14,126.67,1190.67,-14.47,0.09
7pq67yYh,m,4,4.11,0.12,9,male11,4,9,27.99,899.32,1019.56,849.27,848.72,908.28,1027.34,838.6,837.17,1505.91,126.67,1213.33,-292.58,1.83
