b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,lp__,zs_1_1.1.
-0.324104,0.000968686,9.75866,0.422801,-0.324104,3.40912,-177.036,0.349343
-0.298859,0.0517975,6.49187,0.431752,-0.298859,3.15044,-176.925,0.485289
-0.302241,0.0459275,7.14493,0.425127,-0.302241,3.41263,-176.69,0.477629
-0.300619,0.053375,1.93754,0.420041,-0.300619,3.10219,-176.801,1.6011
-0.296681,0.0265162,4.01059,0.432909,-0.296681,2.65571,-175.377,0.662175
-0.295516,0.0428866,2.40648,0.416768,-0.295516,3.20015,-175.991,1.3298
-0.317678,0.0312477,3.35612,0.408719,-0.317678,2.46592,-175.006,0.734754
-0.312092,0.0172637,3.81714,0.417305,-0.312092,3.31589,-174.464,0.868684
-0.29757,0.00969449,3.22558,0.40991,-0.29757,2.69291,-175.581,0.834859
-0.307912,0.0433497,3.21914,0.435087,-0.307912,2.50455,-175.866,0.778017
-0.30345,-0.00568351,3.57446,0.420627,-0.30345,2.98635,-175.971,0.835469
-0.312394,0.0247798,2.85701,0.426663,-0.312394,3.04427,-174.08,1.06554
-0.337072,0.0280749,2.44604,0.412713,-0.337072,3.83355,-178.867,1.56725
-0.323353,0.0308141,2.29537,0.444683,-0.323353,1.98644,-179.262,0.865412
-0.302284,0.0407362,3.10736,0.430783,-0.302284,2.51646,-175.519,0.809838
-0.293831,0.056208,1.76506,0.412592,-0.293831,3.18385,-178.531,1.80382
-0.310476,0.0351977,2.09635,0.414265,-0.310476,2.62057,-174.764,1.25006
-0.300909,0.00186961,1.8969,0.420332,-0.300909,3.32478,-176.893,1.75274
-0.318056,0.046129,2.51055,0.413328,-0.318056,3.17576,-175.365,1.26497
-0.302147,0.0574583,2.4777,0.417223,-0.302147,3.15998,-176.869,1.27537
-0.30198,0.043603,5.30846,0.41469,-0.30198,3.1771,-175.399,0.598497
-0.286457,0.0491521,7.61515,0.424015,-0.286457,2.4487,-178.179,0.321556
-0.318308,0.0368357,4.81968,0.450317,-0.318308,3.19295,-177.786,0.662482
-0.339129,0.027005,3.91719,0.417302,-0.339129,2.69434,-174.944,0.687824
-0.323446,-0.00450772,2.7564,0.408908,-0.323446,2.71809,-176.498,0.986104
-0.324127,0.037031,1.42343,0.418795,-0.324127,2.73366,-175.784,1.92048
-0.321527,0.0271733,2.59766,0.420267,-0.321527,2.36781,-174.97,0.911518
-0.337563,0.0384782,3.8518,0.407588,-0.337563,3.37951,-176.583,0.877384
-0.299171,0.0101017,5.03265,0.429753,-0.299171,2.41265,-176.37,0.479399
-0.324447,0.0717834,6.66695,0.409615,-0.324447,2.48017,-179.88,0.37201
-0.324224,0.0718887,6.77634,0.40944,-0.324224,2.80913,-179.361,0.414549
-0.325636,0.0733847,8.21571,0.408888,-0.325636,2.83397,-180.125,0.344945
-0.320261,0.0679372,7.88362,0.414692,-0.320261,3.51231,-180.075,0.44552
-0.317569,0.0596335,8.7734,0.41953,-0.317569,2.78032,-177.11,0.316904
-0.344841,0.0170912,1.6772,0.416581,-0.344841,2.59102,-176.888,1.54485
-0.294291,0.0304731,5.97416,0.410301,-0.294291,3.06358,-175.543,0.512806
-0.283066,0.0309775,7.34958,0.425888,-0.283066,3.08824,-176.886,0.420193
-0.285144,0.0296255,5.868,0.424796,-0.285144,2.78039,-176.166,0.473822
-0.344954,0.0362918,2.73653,0.416564,-0.344954,2.94695,-175.766,1.07689
-0.317755,-0.00876946,3.57175,0.428692,-0.317755,3.46885,-177.27,0.971191
-0.315916,-0.00161464,1.71518,0.429477,-0.315916,2.57834,-176.88,1.50325
-0.31546,-0.0016916,1.71026,0.429934,-0.31546,2.56352,-176.963,1.49891
-0.308237,0.00740258,1.98834,0.425415,-0.308237,3.0937,-175.441,1.55592
-0.294821,0.00745991,2.1625,0.430751,-0.294821,3.53993,-177.832,1.63696
-0.330763,-0.00753529,4.31013,0.407537,-0.330763,3.01583,-177.1,0.699708
-0.321164,0.0139293,3.08581,0.416015,-0.321164,2.77744,-174.15,0.90007
-0.317152,0.0362245,2.56511,0.412897,-0.317152,2.99459,-174.334,1.16743
-0.320538,0.0116354,3.82939,0.417876,-0.320538,2.24157,-176.048,0.58536
-0.312936,0.0398512,1.95737,0.419184,-0.312936,2.54021,-175.1,1.29777
-0.328823,0.0471178,3.17942,0.427844,-0.328823,2.9872,-175.235,0.939543
-0.323743,0.0412535,2.60787,0.430117,-0.323743,2.62377,-175.078,1.0061
-0.322298,0.0268098,2.85805,0.439718,-0.322298,3.16614,-175.667,1.1078
-0.319679,0.035398,3.62163,0.403621,-0.319679,2.65563,-175.215,0.73327
-0.300509,0.0299657,3.63759,0.42076,-0.300509,2.62585,-174.519,0.721865
-0.325227,0.00822994,4.47191,0.431468,-0.325227,2.98704,-175.025,0.667955
-0.318593,0.0596088,2.9014,0.417718,-0.318593,2.80946,-176.132,0.968311
-0.331706,0.0631758,2.33671,0.411684,-0.331706,2.8327,-177.706,1.21226
-0.317418,-0.0210842,5.77045,0.424756,-0.317418,2.91664,-178.417,0.505443
-0.320643,0.00029336,4.53947,0.430855,-0.320643,2.55756,-176.126,0.563406
-0.308941,0.0210764,3.3752,0.409215,-0.308941,3.26438,-174.772,0.967166
-0.328821,0.0024613,2.83406,0.401573,-0.328821,3.04078,-176.717,1.07294
-0.301001,0.0604123,3.09087,0.427706,-0.301001,3.42594,-178.131,1.10841
-0.316205,0.025636,5.45982,0.42815,-0.316205,3.19926,-174.497,0.585965
-0.309233,0.0273396,3.19592,0.404172,-0.309233,2.68062,-175.008,0.838761
-0.302236,0.0448132,2.89313,0.423078,-0.302236,3.54038,-176.756,1.22372
-0.294569,0.0363463,2.9795,0.41738,-0.294569,2.9719,-174.985,0.99745
-0.311365,0.0117688,2.94642,0.396216,-0.311365,2.91748,-176.613,0.990177
-0.286435,0.0305704,3.34455,0.403776,-0.286435,2.95872,-176.762,0.88464
-0.30182,0.0438714,2.20087,0.424451,-0.30182,3.31588,-176.206,1.50662
-0.295526,0.0376279,1.71361,0.421519,-0.295526,2.94674,-175.984,1.71961
-0.345534,0.0199952,6.28588,0.425502,-0.345534,2.77979,-176.086,0.442227
-0.334623,0.0359403,3.99317,0.410805,-0.334623,2.75293,-175.003,0.68941
-0.35033,0.0374856,5.69368,0.408348,-0.35033,4.06187,-182.875,0.713401
-0.303609,0.0659242,2.08552,0.42796,-0.303609,1.93934,-180.803,0.929908
-0.316595,0.0146388,1.86126,0.431242,-0.316595,3.11608,-175.545,1.67418
-0.312731,0.0397682,5.01264,0.424367,-0.312731,2.90527,-174.344,0.57959
-0.315165,0.0102104,5.34266,0.438031,-0.315165,2.90189,-175.651,0.543155
-0.330654,0.0124635,2.03193,0.407002,-0.330654,2.86639,-175.732,1.41067
-0.326692,0.00603666,1.54565,0.402263,-0.326692,2.9779,-177.556,1.92663
-0.318308,0.0329559,2.44083,0.406809,-0.318308,2.53373,-175.205,1.03806
-0.328673,0.0233386,5.94121,0.418345,-0.328673,2.48129,-175.148,0.41764
-0.308272,0.0308072,1.43387,0.418787,-0.308272,2.8217,-175.577,1.96788
-0.308735,0.0358134,4.98755,0.417341,-0.308735,2.30686,-175.617,0.462525
-0.302055,0.0361322,2.08086,0.44553,-0.302055,3.17085,-177.728,1.52381
-0.301441,0.034116,2.06148,0.429447,-0.301441,2.63143,-175.36,1.27647
-0.311929,0.0440282,2.77633,0.415177,-0.311929,2.88226,-174.591,1.03816
-0.315776,0.0322743,2.89304,0.412991,-0.315776,2.77209,-174.053,0.958192
-0.341745,0.0103341,3.09237,0.436341,-0.341745,2.54929,-176.968,0.824382
-0.338935,0.0143743,3.41875,0.415736,-0.338935,3.00288,-175.052,0.878356
-0.315043,0.0251348,2.17353,0.42213,-0.315043,3.11599,-174.411,1.43361
-0.347439,0.0302152,1.29846,0.424791,-0.347439,3.19477,-178.847,2.46043
-0.347179,0.0300566,1.31663,0.424187,-0.347179,3.22493,-178.823,2.44939
-0.343467,0.0230596,1.15787,0.434174,-0.343467,2.17923,-179.738,1.8821
-0.307155,0.0158901,1.11306,0.41487,-0.307155,2.27802,-177.978,2.04662
-0.313546,0.0520343,2.44659,0.418354,-0.313546,2.03971,-177.948,0.833697
-0.318996,0.0638506,3.73881,0.423995,-0.318996,3.53464,-178.524,0.945393
-0.326809,0.0624246,3.77923,0.424172,-0.326809,2.10895,-178.838,0.558035
-0.305921,-0.00149935,2.86899,0.411152,-0.305921,3.30193,-176.36,1.1509
-0.30656,-0.000848463,2.57576,0.411127,-0.30656,3.00802,-175.848,1.16782
-0.309462,0.0280617,3.89257,0.43965,-0.309462,2.7987,-175.362,0.718985
-0.313128,0.0256433,5.49568,0.441061,-0.313128,2.70836,-175.871,0.492816
-0.315411,0.0170882,4.19251,0.457774,-0.315411,2.31339,-180.294,0.551792
-0.322086,-0.00865956,3.6092,0.414694,-0.322086,3.52217,-177.508,0.975885
-0.31961,-0.00349517,3.10691,0.411224,-0.31961,2.73373,-175.971,0.879888
-0.333411,0.0139226,3.29986,0.417228,-0.333411,2.29033,-176.196,0.694069
-0.339288,0.0161116,3.63448,0.407295,-0.339288,2.40394,-176.77,0.661427
-0.304984,0.048605,7.73194,0.428503,-0.304984,2.30953,-177.377,0.2987
-0.322344,-0.00555837,2.22231,0.418996,-0.322344,2.67627,-176.369,1.20427
-0.320253,-0.00279136,2.06425,0.418521,-0.320253,2.39292,-176.972,1.15922
-0.303852,0.0608378,2.06006,0.417868,-0.303852,2.49729,-177.457,1.21224
-0.341942,0.0375222,1.81411,0.422425,-0.341942,2.14216,-177.99,1.18083
-0.343936,0.0393758,1.73516,0.423841,-0.343936,2.03844,-178.975,1.17478
-0.321227,0.0314795,3.02918,0.415562,-0.321227,2.46216,-174.636,0.812816
-0.32253,0.0367989,3.48885,0.410242,-0.32253,3.41454,-175.505,0.978701
-0.318694,0.0337865,1.91556,0.424732,-0.318694,3.16908,-175.125,1.65439
-0.313049,0.0296662,2.67799,0.414801,-0.313049,2.53708,-174.442,0.947381
-0.314198,0.0411387,3.0966,0.413593,-0.314198,3.2715,-174.996,1.05648
-0.310274,-0.00307109,2.28605,0.42194,-0.310274,2.99719,-175.813,1.31108
-0.311808,0.0338509,6.94429,0.412349,-0.311808,2.53516,-175.249,0.365072
-0.333075,0.0361121,3.10449,0.412127,-0.333075,2.92475,-174.741,0.942103
-0.304029,0.0329792,3.75297,0.435911,-0.304029,2.81643,-175.124,0.750454
-0.327113,-0.0158002,5.88051,0.415401,-0.327113,3.08444,-177.862,0.52452
-0.308485,0.0391312,1.90599,0.413489,-0.308485,3.03454,-175.252,1.59211
-0.328719,0.00375398,2.4145,0.431087,-0.328719,3.11393,-175.856,1.28968
-0.315288,-0.00631041,2.32037,0.428264,-0.315288,2.91413,-176.309,1.25589
-0.34453,0.026726,5.9036,0.408328,-0.34453,2.81025,-176.287,0.476023
-0.300726,0.0414585,3.4366,0.422364,-0.300726,3.08579,-174.861,0.897919
-0.314857,0.0367435,3.18749,0.418288,-0.314857,3.12293,-174.174,0.979745
-0.345064,0.0379807,2.55021,0.43695,-0.345064,3.17705,-177.262,1.2458
-0.275371,0.0151552,2.37115,0.418,-0.275371,3.21881,-178.096,1.35749
-0.279802,0.0308251,1.81811,0.426189,-0.279802,2.84786,-177.423,1.56638
-0.334435,0.0320047,2.95155,0.40586,-0.334435,3.27521,-175.95,1.10966
-0.298841,0.0390062,4.08003,0.419952,-0.298841,3.345,-175.485,0.819846
-0.305353,0.0243062,3.37943,0.407306,-0.305353,3.28162,-175.135,0.971055
-0.313811,0.0281373,3.23011,0.420247,-0.313811,3.28347,-174.297,1.01652
-0.303747,0.0269919,2.17612,0.419092,-0.303747,2.57089,-174.786,1.18141
-0.328911,0.0257111,3.29193,0.420377,-0.328911,3.31999,-174.684,1.00852
-0.303636,0.032162,3.50783,0.404981,-0.303636,2.93876,-175.003,0.837773
-0.313649,0.029385,3.40035,0.414507,-0.313649,3.04318,-173.885,0.894962
-0.310108,0.0435479,4.62024,0.417137,-0.310108,3.04634,-174.61,0.659347
-0.31745,0.0308218,2.64662,0.422091,-0.31745,3.07558,-174.064,1.16208
-0.344138,0.0126327,2.69235,0.399469,-0.344138,2.72964,-177.812,1.01385
-0.329903,0.0262444,4.17088,0.407825,-0.329903,3.04698,-174.717,0.730537
-0.318722,0.0408118,4.69195,0.399703,-0.318722,2.55792,-176.506,0.545172
-0.30973,0.0462605,5.36313,0.404509,-0.30973,2.64829,-176.131,0.493796
-0.315611,0.0415922,5.32999,0.408751,-0.315611,3.15415,-175.181,0.591774
-0.321768,0.0465724,4.32087,0.400065,-0.321768,3.02551,-176.483,0.700208
-0.327213,0.0453102,3.57278,0.407118,-0.327213,2.97996,-175.434,0.834073
-0.329612,0.0261204,3.51124,0.413288,-0.329612,2.70608,-174.345,0.77069
-0.312848,0.0318614,2.3022,0.406871,-0.312848,2.7044,-174.9,1.1747
-0.318208,0.0216754,1.81035,0.427522,-0.318208,2.92588,-174.888,1.6162
-0.308158,0.0346942,1.37824,0.433081,-0.308158,2.79554,-176.567,2.02835
-0.33626,0.0264453,8.05808,0.408259,-0.33626,2.91755,-175.903,0.362065
-0.324441,0.0121793,9.9613,0.409236,-0.324441,2.58132,-176.515,0.259134
-0.327271,0.0237182,10.8881,0.411668,-0.327271,3.17759,-175.925,0.29184
-0.307863,0.0180133,2.81079,0.433193,-0.307863,2.66522,-174.963,0.948209
-0.324445,0.0325008,2.59665,0.408202,-0.324445,2.43496,-175.445,0.937731
-0.330581,0.0365996,3.01108,0.400628,-0.330581,3.0318,-176.071,1.00688
-0.296065,0.0153478,6.18041,0.43613,-0.296065,3.11056,-176.219,0.503293
-0.317823,0.0165605,6.60561,0.436415,-0.317823,2.74507,-175.581,0.415566
-0.328913,0.049243,3.09584,0.409671,-0.328913,2.91425,-175.631,0.941344
-0.303347,0.0258377,3.45504,0.421144,-0.303347,2.88809,-174.014,0.835905
-0.33504,0.0112539,4.44052,0.440263,-0.33504,3.32431,-176.92,0.748631
-0.336253,0.00360938,4.71863,0.43249,-0.336253,3.34246,-176.666,0.708353
-0.326666,0.0429011,3.36347,0.420763,-0.326666,2.48947,-175.094,0.740149
-0.305902,0.0189603,2.17831,0.407494,-0.305902,3.22725,-175.576,1.48154
-0.313027,0.0263283,2.86553,0.412079,-0.313027,3.21276,-174.414,1.12118
-0.301269,0.0208555,5.69834,0.427578,-0.301269,3.49655,-175.929,0.613607
-0.303763,0.0114186,3.60883,0.401819,-0.303763,2.4913,-176.656,0.690335
-0.318831,0.0361089,4.97147,0.402526,-0.318831,3.47277,-176.689,0.698539
-0.309332,0.0270793,3.9202,0.422635,-0.309332,3.74878,-176.58,0.956272
-0.307615,0.0353033,2.50879,0.421052,-0.307615,2.53008,-174.691,1.00849
-0.293021,0.0420843,2.81994,0.42948,-0.293021,3.42456,-176.965,1.21441
-0.315864,0.0542244,5.70424,0.408117,-0.315864,2.66748,-176.459,0.467632
-0.315368,0.0646587,11.7309,0.404075,-0.315368,3.14945,-180.075,0.268474
-0.315058,0.0626092,10.8165,0.404817,-0.315058,3.06942,-179.259,0.283773
-0.302495,0.0450293,2.24716,0.431368,-0.302495,2.85377,-175.71,1.26994
-0.332733,0.00932372,4.65331,0.409533,-0.332733,3.1399,-175.44,0.674768
-0.342424,0.00629296,5.86433,0.403931,-0.342424,2.3259,-179.056,0.396619
-0.334593,0.00483222,5.05197,0.413125,-0.334593,2.30305,-177.344,0.455873
-0.307508,0.0414592,1.57448,0.42161,-0.307508,2.69538,-175.693,1.71191
-0.273012,0.00853187,3.04539,0.426328,-0.273012,3.09763,-178.303,1.01716
-0.320526,0.0484156,1.61586,0.416963,-0.320526,2.48239,-176.361,1.53627
-0.28286,0.0203717,7.97555,0.395811,-0.28286,2.99049,-179.638,0.374957
-0.302512,0.0346219,1.70447,0.407423,-0.302512,2.46069,-176.457,1.44367
-0.31886,0.0387096,2.64255,0.419388,-0.31886,2.30911,-175.435,0.873817
-0.312216,0.0189581,1.4604,0.418346,-0.312216,2.50109,-175.784,1.7126
-0.309239,0.013769,1.48897,0.416199,-0.309239,2.81495,-175.675,1.89053
-0.309566,0.0139621,1.8027,0.424124,-0.309566,3.19135,-175.509,1.77032
-0.300171,0.0164644,2.34282,0.42227,-0.300171,3.17257,-175.046,1.35417
-0.305907,0.0330796,2.34789,0.4094,-0.305907,3.06094,-174.919,1.3037
-0.340928,0.00806325,5.78807,0.437184,-0.340928,2.80203,-176.976,0.484105
-0.297207,0.0267891,2.38872,0.411219,-0.297207,3.01584,-175.098,1.26254
-0.320732,0.0585882,3.4584,0.413253,-0.320732,3.00984,-176.237,0.870299
-0.308463,0.0585025,2.93966,0.421485,-0.308463,2.782,-176.066,0.946367
-0.304087,0.0566743,2.98912,0.425841,-0.304087,3.18883,-176.549,1.06681
-0.300129,0.0628463,2.23794,0.431326,-0.300129,2.46231,-178.231,1.10026
-0.32994,0.0202476,2.14398,0.415424,-0.32994,3.49656,-176.285,1.63088
-0.31343,0.00887905,2.06663,0.431293,-0.31343,2.54367,-175.767,1.23083
-0.297395,0.0305528,5.12129,0.415267,-0.297395,3.06492,-174.795,0.598467
-0.297932,0.0243426,5.38013,0.418004,-0.297932,3.31078,-175.186,0.615371
-0.298007,0.0233752,5.43935,0.417785,-0.298007,3.59465,-176.393,0.66086
-0.29791,0.0237904,5.36768,0.415387,-0.29791,2.17664,-176.969,0.405508
-0.335877,0.0354532,2.81346,0.418682,-0.335877,3.51962,-176.417,1.25099
-0.342604,0.0362341,3.06408,0.426898,-0.342604,2.1276,-177.714,0.694369
-0.337071,0.0272171,3.52581,0.435531,-0.337071,2.10801,-177.84,0.597879
-0.303107,0.039646,2.5667,0.406479,-0.303107,3.52513,-177.262,1.37341
-0.310295,0.0248732,3.81882,0.441686,-0.310295,3.64511,-177.546,0.954512
-0.311394,-0.00557594,2.24618,0.407918,-0.311394,2.88334,-176.769,1.28366
-0.311179,-0.00652398,2.20345,0.407695,-0.311179,2.66558,-177.238,1.20973
-0.313925,0.0482339,1.22407,0.431925,-0.313925,2.85146,-177.85,2.32948
-0.295645,0.0457135,1.50166,0.424101,-0.295645,2.53146,-177.104,1.68577
-0.296093,0.0505344,1.39905,0.426243,-0.296093,2.90685,-177.817,2.07774
-0.316784,0.0212222,8.64422,0.420271,-0.316784,3.41616,-175.604,0.395195
-0.309919,0.0205491,4.55231,0.409586,-0.309919,2.92994,-174.277,0.643615
-0.322935,0.0276326,6.09431,0.405276,-0.322935,2.76729,-175.11,0.454078
-0.314672,0.0289935,6.99968,0.420249,-0.314672,3.17185,-174.54,0.453143
-0.330334,0.0137922,2.76952,0.42526,-0.330334,2.7606,-174.662,0.99678
-0.320487,0.0161168,5.22578,0.418965,-0.320487,2.60463,-174.519,0.498418
-0.313656,-0.00446648,5.01296,0.417396,-0.313656,3.39423,-176.4,0.677091
-0.324352,0.0444977,2.71232,0.430405,-0.324352,3.25426,-175.696,1.19981
-0.297261,0.00527105,4.53485,0.394882,-0.297261,3.30567,-178.761,0.728949
-0.319184,0.00559494,3.76213,0.407437,-0.319184,2.61722,-175.594,0.695676
-0.324233,-0.0108893,3.39873,0.4067,-0.324233,2.62955,-177.838,0.773686
-0.298208,0.0268796,1.72026,0.424667,-0.298208,2.66545,-175.564,1.54945
-0.287899,0.0158322,2.51528,0.436272,-0.287899,3.11523,-176.876,1.23852
-0.327637,0.0254422,9.36677,0.418328,-0.327637,3.30995,-175.668,0.353372
-0.330624,0.013328,5.2603,0.434856,-0.330624,3.21671,-175.729,0.611507
-0.330391,0.0258141,8.36404,0.434507,-0.330391,2.18168,-177.952,0.26084
-0.335436,0.0265557,8.54593,0.422286,-0.335436,3.2946,-175.93,0.385517
-0.299573,0.0281654,1.55899,0.416727,-0.299573,2.77675,-175.665,1.78112
-0.319273,0.0361738,3.17317,0.417497,-0.319273,2.60413,-174.264,0.82067
-0.309013,0.0236374,2.81031,0.424598,-0.309013,2.639,-174.244,0.939041
-0.307409,0.0162996,2.50482,0.42329,-0.307409,2.78521,-174.331,1.11194
-0.328038,0.0371363,1.8641,0.426364,-0.328038,3.04069,-175.391,1.63119
-0.307442,0.0324381,2.22841,0.43185,-0.307442,2.54537,-175.277,1.14224
-0.320875,0.0378341,2.58236,0.419837,-0.320875,2.47435,-174.807,0.958175
-0.3021,0.0127324,2.45185,0.416549,-0.3021,2.6264,-175.02,1.07119
-0.336862,0.0410756,3.46689,0.41438,-0.336862,2.58066,-175.516,0.744373
-0.289021,0.0235916,3.00736,0.430746,-0.289021,3.05922,-175.773,1.01724
-0.335926,0.0146812,2.83186,0.405793,-0.335926,2.1542,-178.125,0.7607
-0.339483,0.0383593,5.96942,0.422646,-0.339483,3.71264,-178.022,0.621944
-0.289311,0.020464,2.31769,0.413304,-0.289311,2.66382,-175.949,1.14934
-0.328778,0.0550909,6.35029,0.415366,-0.328778,2.56314,-176.72,0.403626
-0.332914,0.042484,5.72969,0.410621,-0.332914,3.17214,-175.788,0.553632
-0.315278,0.00956872,3.84305,0.429141,-0.315278,3.35693,-175.204,0.873507
-0.315645,0.0188169,5.82668,0.41484,-0.315645,3.40439,-175.045,0.584277
-0.308313,0.0359373,1.74954,0.420641,-0.308313,2.75548,-175.006,1.57497
-0.321215,0.0599065,2.30407,0.427706,-0.321215,2.63769,-176.744,1.1448
-0.334701,0.0170178,3.05406,0.420547,-0.334701,3.26472,-175.033,1.06898
-0.337947,0.0087871,2.73281,0.420194,-0.337947,2.64472,-175.607,0.967766
-0.319832,0.0399638,3.18422,0.405907,-0.319832,3.19924,-175.368,1.00472
-0.293143,0.0508823,3.73628,0.412786,-0.293143,3.12159,-176.581,0.835481
-0.338455,0.0377814,3.19187,0.427994,-0.338455,3.10616,-175.418,0.973147
-0.33016,0.00804935,3.8667,0.404178,-0.33016,3.90474,-179.726,1.00984
-0.330122,0.0137362,3.12337,0.40462,-0.330122,2.6445,-175.682,0.846683
-0.31838,0.0211353,2.27581,0.411244,-0.31838,2.58728,-174.719,1.13686
-0.325468,0.013251,1.80483,0.419962,-0.325468,3.17911,-175.498,1.76145
