b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,s_sage_centered_1.3.,lp__,zs_1_1.1.,zs_1_1.2.,zs_1_1.3.
-0.303936,-7.91222,6.31059,0.364548,-0.303936,1.13417,3.12056,7.98872,-92.6144,0.179725,0.494496,1.26592
-0.29962,-7.90553,6.66147,0.364446,-0.29962,1.74481,2.91817,8.13592,-92.9004,0.261925,0.438067,1.22134
-0.304679,-7.7003,5.28024,0.367961,-0.304679,1.17523,2.70928,7.60344,-91.3681,0.222571,0.513098,1.43998
-0.326677,-6.26226,7.29132,0.372519,-0.326677,2.04558,4.01694,7.54538,-94.0626,0.28055,0.550922,1.03484
-0.31121,-7.52655,6.69294,0.366333,-0.31121,1.36019,3.22918,7.86739,-91.2008,0.203228,0.482475,1.17548
-0.319386,-7.20518,5.32906,0.374636,-0.319386,0.996506,2.8229,7.36339,-91.6382,0.186995,0.529719,1.38174
-0.321059,-8.03058,4.35842,0.377564,-0.321059,0.83564,2.8235,7.76923,-93.1191,0.19173,0.647826,1.78258
-0.310981,-7.92956,3.48365,0.354128,-0.310981,1.70367,3.21766,8.16066,-95.0228,0.489048,0.923647,2.34256
-0.326855,-7.77584,6.50497,0.3921,-0.326855,1.09864,2.69575,7.59523,-93.2556,0.168893,0.414415,1.16761
-0.33526,-7.8768,5.93717,0.387684,-0.33526,1.02315,2.4586,7.68873,-93.3279,0.172329,0.414103,1.29502
-0.326402,-8.74964,5.93285,0.387085,-0.326402,2.02099,3.45599,9.01776,-94.4209,0.340644,0.582518,1.51997
-0.306141,-9.02188,5.53802,0.38222,-0.306141,1.60272,3.02824,9.11645,-94.1465,0.289402,0.546809,1.64616
-0.310738,-7.25978,4.94972,0.366433,-0.310738,1.3371,3.08084,7.68531,-91.5644,0.270137,0.622428,1.55268
-0.308408,-8.18957,5.14474,0.37608,-0.308408,0.868721,2.64198,7.75512,-92.5679,0.168856,0.513529,1.50739
-0.318694,-7.08051,4.47862,0.370592,-0.318694,2.2753,3.67974,7.92397,-93.9017,0.508037,0.821624,1.76929
-0.307359,-6.36035,3.79998,0.368469,-0.307359,1.96677,3.73336,7.41427,-94.0565,0.517576,0.982471,1.95114
-0.298825,-5.98784,4.18718,0.36542,-0.298825,1.95987,3.853,7.19166,-96.0717,0.468064,0.920189,1.71754
-0.333134,-9.18274,4.44402,0.388485,-0.333134,0.73238,2.08922,8.19547,-95.5606,0.164801,0.470119,1.84416
-0.33171,-9.38174,4.66707,0.390238,-0.33171,0.785388,2.35234,8.51924,-95.572,0.168283,0.50403,1.8254
-0.315735,-7.37226,4.6196,0.377779,-0.315735,0.638637,2.36398,6.90287,-93.6395,0.138245,0.51173,1.49426
-0.317814,-7.27439,5.43498,0.370613,-0.317814,0.8276,2.5971,6.91513,-95.7304,0.152273,0.477848,1.27234
-0.327675,-7.23742,5.71242,0.361802,-0.327675,2.00516,3.70972,8.35938,-94.6274,0.351017,0.649413,1.46337
-0.315452,-7.51884,3.92406,0.371645,-0.315452,1.15513,2.95051,7.41282,-95.1694,0.294371,0.751903,1.88907
-0.330165,-8.03026,3.35925,0.376707,-0.330165,1.20632,2.86625,8.2129,-94.9202,0.359105,0.853241,2.44486
-0.347967,-7.11729,4.21588,0.371495,-0.347967,1.8736,3.51651,7.80905,-94.6343,0.444415,0.83411,1.85229
-0.349457,-6.92312,4.41793,0.372818,-0.349457,2.03065,3.49649,7.79305,-94.638,0.459639,0.791432,1.76396
-0.336397,-6.93954,3.8853,0.378233,-0.336397,1.53397,3.43126,7.62026,-93.5931,0.394814,0.88314,1.96131
-0.285892,-6.62183,5.5774,0.375052,-0.285892,2.26629,4.15757,8.20359,-97.1548,0.406334,0.745432,1.47086
-0.288634,-8.00708,4.55279,0.369597,-0.288634,1.45532,2.80716,8.20467,-94.804,0.319654,0.61658,1.80212
-0.284513,-7.18258,5.40051,0.383082,-0.284513,1.77275,3.36019,7.8974,-94.0275,0.328256,0.6222,1.46234
-0.279664,-7.83713,4.78399,0.380482,-0.279664,1.0872,2.95551,7.88214,-94.924,0.227258,0.617791,1.64761
-0.312921,-7.16331,5.05921,0.37404,-0.312921,2.2025,3.77286,8.12277,-91.7106,0.435345,0.745741,1.60554
-0.310619,-6.73084,4.94502,0.375222,-0.310619,2.16062,4.04623,8.02479,-92.8502,0.436929,0.818243,1.6228
-0.312368,-8.85888,3.22614,0.385843,-0.312368,1.10705,2.47333,8.44506,-94.9133,0.343151,0.766652,2.6177
-0.318432,-6.63076,4.4945,0.35869,-0.318432,2.72778,4.04295,8.03242,-95.4859,0.606915,0.899532,1.78717
-0.291364,-6.71112,3.55661,0.367996,-0.291364,1.34309,3.06091,7.39978,-97.3208,0.377631,0.860626,2.08057
-0.313462,-8.18319,3.44127,0.370466,-0.313462,2.04711,3.53504,8.54338,-96.2405,0.59487,1.02725,2.48263
-0.285638,-7.56011,2.93873,0.389013,-0.285638,1.32184,2.91902,7.59363,-97.3992,0.4498,0.993293,2.58399
-0.303739,-7.53946,2.21849,0.387444,-0.303739,0.430601,2.22054,6.93592,-98.3133,0.194096,1.00092,3.12641
-0.304077,-5.77846,7.10921,0.37741,-0.304077,1.55392,3.31067,6.60287,-95.5374,0.218579,0.465687,0.928777
-0.306538,-6.40632,11.5123,0.362836,-0.306538,2.18193,3.74834,7.54531,-93.9411,0.189531,0.325595,0.655414
-0.303031,-6.53918,9.62438,0.366481,-0.303031,2.14369,3.68832,7.69274,-93.006,0.222735,0.383226,0.799297
-0.322015,-8.66432,4.37451,0.361864,-0.322015,1.08356,2.60422,8.38543,-92.6918,0.247699,0.595317,1.91688
-0.339664,-7.66642,3.84117,0.372448,-0.339664,1.38217,3.01894,7.73298,-93.9594,0.359831,0.785943,2.01318
-0.301824,-8.14941,3.74095,0.372845,-0.301824,1.10709,2.4237,7.71728,-93.5144,0.295939,0.647883,2.06292
-0.331298,-7.54281,4.57903,0.366942,-0.331298,1.6221,3.47562,7.93862,-94.2279,0.354244,0.759028,1.73369
-0.290877,-8.61107,5.14919,0.394965,-0.290877,0.71877,2.70589,8.1575,-96.6506,0.139589,0.525498,1.58423
-0.289906,-8.44692,4.86373,0.391366,-0.289906,0.651473,2.27244,7.79084,-94.9354,0.133945,0.467221,1.60182
-0.304685,-7.91711,3.97144,0.393358,-0.304685,0.810206,2.43092,7.60302,-94.1048,0.204008,0.6121,1.91442
-0.312165,-8.61954,5.77577,0.366349,-0.312165,1.37884,2.79901,8.46228,-91.3924,0.238728,0.484612,1.46513
-0.339779,-7.16683,6.93372,0.384373,-0.339779,1.34384,3.18216,7.72243,-94.0485,0.193813,0.45894,1.11375
-0.313563,-8.20721,7.92585,0.37108,-0.313563,0.796594,2.2917,7.54997,-92.6213,0.100506,0.289143,0.952576
-0.316112,-7.1666,7.69593,0.371115,-0.316112,2.17826,3.81847,8.35687,-92.3683,0.28304,0.496167,1.08588
-0.313892,-8.81412,3.92299,0.362378,-0.313892,1.05735,2.52982,8.2686,-93.446,0.269526,0.64487,2.10773
-0.313305,-8.76437,4.19158,0.360611,-0.313305,1.11514,2.75261,8.55656,-93.2204,0.266042,0.6567,2.04137
-0.306886,-8.86709,4.11784,0.373489,-0.306886,1.48318,2.93979,8.74253,-92.7912,0.360184,0.713915,2.12309
-0.323527,-8.30524,3.80885,0.377097,-0.323527,0.837471,2.53766,7.9816,-92.3227,0.219875,0.666253,2.09554
-0.330689,-8.56059,3.45681,0.378938,-0.330689,1.15579,2.52468,8.10445,-94.031,0.33435,0.730349,2.34449
-0.281093,-6.80088,3.48468,0.361221,-0.281093,1.70066,3.22015,7.34212,-97.4777,0.48804,0.924086,2.10697
-0.29173,-8.46952,2.502,0.367978,-0.29173,0.657506,2.20947,7.79564,-96.8237,0.262792,0.883082,3.11577
-0.288332,-8.27553,4.28876,0.37668,-0.288332,1.84031,3.2539,8.54291,-94.153,0.429101,0.758705,1.99193
-0.323917,-7.28085,3.08336,0.364003,-0.323917,1.56326,3.19624,7.72012,-93.2224,0.506997,1.03661,2.5038
-0.287117,-7.08873,5.27546,0.367582,-0.287117,1.91955,3.44886,7.91826,-93.5542,0.363864,0.653755,1.50096
-0.286367,-7.27786,4.78115,0.365847,-0.286367,1.64591,3.23908,7.74708,-93.5887,0.34425,0.677467,1.62034
-0.3096,-7.26356,8.69108,0.361184,-0.3096,1.44281,3.15301,7.73194,-91.7417,0.16601,0.362787,0.889641
-0.32357,-8.86663,11.2058,0.367678,-0.32357,1.21154,2.59436,8.43373,-92.6384,0.108117,0.23152,0.752622
-0.342501,-7.73721,8.79073,0.362954,-0.342501,1.36177,2.99621,7.86043,-93.0032,0.15491,0.340837,0.894172
-0.328873,-6.61472,10.1072,0.370078,-0.328873,2.03213,3.60912,7.69099,-92.6832,0.201058,0.357085,0.760943
-0.339922,-8.16118,5.57109,0.368591,-0.339922,1.1853,2.62165,8.04053,-92.5999,0.21276,0.470581,1.44326
-0.329944,-7.4913,11.0363,0.367717,-0.329944,1.59217,2.97694,7.6171,-93.9594,0.144267,0.269741,0.690188
-0.32588,-7.61749,11.3504,0.364797,-0.32588,1.99978,3.74175,8.36166,-92.5755,0.176186,0.329659,0.736685
-0.295758,-9.42441,7.51862,0.358133,-0.295758,0.432517,2.33013,8.5709,-97.0441,0.0575261,0.309915,1.13996
-0.34537,-6.69815,3.94381,0.37904,-0.34537,1.7244,3.25166,7.44596,-94.7572,0.437242,0.824496,1.88801
-0.351497,-7.13087,3.7474,0.376725,-0.351497,1.76095,3.2967,7.76896,-95.0608,0.469912,0.879729,2.07316
-0.309616,-8.54747,4.11696,0.383045,-0.309616,1.3651,3.09666,8.66505,-93.1698,0.33158,0.752173,2.10472
-0.32302,-7.87189,4.84517,0.374632,-0.32302,1.30135,2.62814,7.83838,-91.5779,0.268586,0.542426,1.61777
-0.320553,-6.9151,7.00794,0.364951,-0.320553,1.67696,3.1565,7.4576,-91.7118,0.239295,0.450418,1.06416
-0.323072,-9.02325,4.79278,0.374886,-0.323072,1.15143,2.61967,8.6363,-92.3684,0.240243,0.546587,1.80194
-0.331503,-8.8377,4.56548,0.380801,-0.331503,1.17084,2.76015,8.61683,-93.0404,0.256454,0.604568,1.88739
-0.302411,-7.5924,4.48814,0.374731,-0.302411,1.4675,3.08563,7.82174,-91.5699,0.326973,0.687509,1.74276
-0.326314,-7.8195,4.77208,0.369512,-0.326314,1.37655,2.87919,7.98346,-91.1852,0.288459,0.60334,1.67295
-0.306306,-6.8795,4.09915,0.385939,-0.306306,0.972915,2.64275,7.03825,-93.9104,0.237346,0.644707,1.717
-0.32388,-7.44975,4.77155,0.361333,-0.32388,2.25192,4.08377,8.44911,-94.7578,0.471947,0.855858,1.77073
-0.325653,-7.00139,4.67461,0.372695,-0.325653,2.03899,3.44564,7.81078,-91.9709,0.436183,0.737095,1.67089
-0.324901,-7.03792,4.91015,0.371764,-0.324901,2.1227,3.80918,8.2367,-92.9371,0.432308,0.775778,1.67749
-0.327551,-6.92886,4.79596,0.37145,-0.327551,2.15109,3.80464,7.88654,-93.0217,0.448521,0.7933,1.64441
-0.337045,-6.71432,4.23388,0.377309,-0.337045,1.42669,3.16387,7.0797,-95.262,0.336969,0.747273,1.67215
-0.334002,-7.52775,3.76357,0.37195,-0.334002,1.33712,2.79792,7.53677,-93.0589,0.355279,0.743423,2.00256
-0.353404,-7.80348,4.33113,0.372286,-0.353404,1.77796,3.53382,8.42615,-95.1222,0.410508,0.815911,1.94549
-0.3015,-8.19842,3.69676,0.375667,-0.3015,1.0028,2.36466,7.77724,-92.919,0.271264,0.639659,2.1038
-0.317147,-7.98223,3.64762,0.37553,-0.317147,1.64208,3.0793,8.2461,-91.9371,0.450179,0.844195,2.26068
-0.321039,-7.40546,5.20846,0.363514,-0.321039,2.19093,3.59897,8.31198,-91.8972,0.420648,0.690984,1.59586
-0.311999,-5.93036,5.1514,0.382632,-0.311999,0.994376,3.19388,6.65442,-97.3474,0.19303,0.620002,1.29177
-0.313133,-5.68425,4.68882,0.38309,-0.313133,0.947357,2.55539,5.97803,-97.5712,0.202046,0.544995,1.27495
-0.300837,-6.9152,4.35342,0.392861,-0.300837,0.690675,2.26452,6.70906,-95.7413,0.158651,0.520171,1.5411
-0.304283,-7.90814,4.45018,0.376873,-0.304283,1.81016,3.64064,8.42069,-93.409,0.406762,0.818088,1.89221
-0.307903,-7.94685,4.55765,0.375973,-0.307903,1.77978,3.6057,8.58582,-92.2014,0.390504,0.791131,1.88383
-0.323342,-7.12439,7.84509,0.36805,-0.323342,1.56835,3.35434,7.68561,-91.3148,0.199915,0.427572,0.979671
-0.317391,-8.19895,4.5499,0.375494,-0.317391,1.17528,2.9767,8.18032,-91.3763,0.258309,0.654234,1.79791
-0.304511,-6.81506,4.2932,0.356522,-0.304511,1.97353,3.81524,7.67761,-96.8891,0.459687,0.888672,1.78832
-0.327147,-7.67415,2.77551,0.36988,-0.327147,1.23603,2.64529,7.56038,-94.2491,0.445335,0.953084,2.72397
-0.3245,-8.60814,2.76881,0.358115,-0.3245,1.23917,2.85228,8.39559,-95.8613,0.447546,1.03015,3.0322
-0.32516,-8.21202,7.3792,0.359225,-0.32516,1.2775,3.04459,8.20948,-92.1726,0.173122,0.41259,1.11252
-0.328244,-8.06274,8.01072,0.373401,-0.328244,1.18757,3.05708,8.01579,-92.4464,0.148247,0.381623,1.00063
-0.325547,-7.61684,6.99063,0.370431,-0.325547,1.58835,2.95076,7.93684,-91.2825,0.227211,0.422102,1.13535
-0.319981,-7.11231,5.69549,0.368024,-0.319981,1.73929,3.11035,7.7062,-91.7593,0.30538,0.546108,1.35304
-0.314496,-8.04817,5.30548,0.367416,-0.314496,1.55491,3.43115,8.43522,-91.678,0.293075,0.646717,1.58991
-0.306658,-8.21006,7.03643,0.36175,-0.306658,2.87122,3.82622,9.23244,-96.8036,0.40805,0.543773,1.31209
-0.297195,-7.51299,3.05651,0.37472,-0.297195,-0.0928209,1.96505,6.83597,-98.2229,-0.0303682,0.642906,2.23653
-0.304387,-7.85136,2.56166,0.385821,-0.304387,0.200301,2.12812,7.2636,-97.6897,0.0781919,0.830758,2.8355
-0.321429,-8.26177,4.65243,0.354199,-0.321429,2.43778,3.89763,9.05313,-95.8107,0.523981,0.837763,1.94589
-0.313044,-7.95498,2.8624,0.375646,-0.313044,0.068174,1.924,7.08094,-95.2055,0.0238171,0.672163,2.47378
-0.32446,-7.89424,2.71893,0.381197,-0.32446,0.141777,1.79917,7.00776,-95.7579,0.0521445,0.661719,2.5774
-0.322257,-8.19734,2.7835,0.381687,-0.322257,-0.218165,1.76488,7.133,-97.3102,-0.0783781,0.634053,2.56261
-0.297248,-10.2444,6.06326,0.376422,-0.297248,1.95024,3.65981,10.2612,-101.406,0.321649,0.603605,1.69235
-0.306197,-10.0499,5.85093,0.381356,-0.306197,1.93245,2.9297,9.80918,-98.8245,0.33028,0.500723,1.67652
-0.305042,-10.093,6.17758,0.377115,-0.305042,1.6927,3.96105,10.3175,-105.015,0.274007,0.641197,1.67016
-0.300637,-7.96547,3.94722,0.374446,-0.300637,-0.00697014,2.26078,7.29695,-97.0794,-0.00176583,0.572752,1.84863
-0.334884,-7.43502,5.1929,0.389668,-0.334884,0.907791,1.98549,6.91465,-97.1783,0.174814,0.382347,1.33156
-0.334634,-7.47343,5.34636,0.390345,-0.334634,0.90107,2.37151,7.15547,-94.2036,0.168539,0.443574,1.33838
-0.316763,-7.84423,6.5777,0.383356,-0.316763,1.59864,3.19713,8.04304,-92.1025,0.243039,0.486056,1.22277
-0.302422,-7.81069,6.95974,0.351365,-0.302422,0.960805,2.48,7.6911,-95.0827,0.138052,0.356335,1.10508
-0.317994,-8.46374,7.3034,0.359174,-0.317994,1.90746,3.47424,8.90615,-92.3541,0.261174,0.475702,1.21945
-0.308052,-8.01744,6.34689,0.355719,-0.308052,0.919946,2.55401,7.63918,-93.0495,0.144945,0.402404,1.20361
-0.320018,-8.22839,6.0808,0.374536,-0.320018,1.41868,2.96063,8.27777,-90.5548,0.233304,0.486882,1.3613
-0.322434,-7.04284,10.5897,0.3663,-0.322434,1.32799,3.19219,7.5858,-92.5704,0.125404,0.301444,0.716339
-0.306918,-7.26795,7.4783,0.37489,-0.306918,1.42617,2.97709,7.54415,-91.0866,0.190708,0.398098,1.00881
-0.307298,-7.31051,7.66786,0.374764,-0.307298,1.66308,3.43344,7.89892,-91.1388,0.21689,0.44777,1.03013
-0.320441,-7.98192,5.02736,0.361263,-0.320441,1.37549,2.72401,7.98499,-91.808,0.273602,0.541837,1.58831
-0.335183,-8.61508,4.56039,0.367019,-0.335183,1.57553,2.93587,8.52151,-93.3829,0.345482,0.643776,1.86859
-0.319848,-8.18959,4.78091,0.344715,-0.319848,0.806063,2.4386,7.68333,-96.0884,0.1686,0.51007,1.60709
-0.319384,-7.11327,4.04589,0.366618,-0.319384,1.8749,3.42962,7.77132,-92.2042,0.463409,0.847681,1.9208
-0.310735,-7.83862,5.48013,0.376518,-0.310735,1.36921,2.86846,7.81641,-91.3302,0.249851,0.52343,1.42632
-0.322658,-8.45672,4.9648,0.369392,-0.322658,1.21756,2.94278,8.43868,-91.5342,0.245239,0.592728,1.6997
-0.308413,-6.57921,3.89275,0.371306,-0.308413,2.064,3.55969,7.57836,-93.0051,0.530216,0.914443,1.94679
-0.309099,-7.16451,3.92323,0.370863,-0.309099,2.20861,3.76777,8.19877,-92.393,0.562957,0.960373,2.0898
-0.307484,-7.10433,3.77742,0.368288,-0.307484,2.45032,3.51808,8.0561,-95.28,0.648676,0.931346,2.1327
-0.306861,-8.19152,4.33468,0.379076,-0.306861,0.995269,2.68432,7.88778,-91.9881,0.229606,0.619266,1.81969
-0.318387,-7.82818,3.98744,0.364221,-0.318387,1.33744,2.90013,7.93351,-91.4197,0.335413,0.727316,1.98962
-0.305745,-7.56144,2.99364,0.363476,-0.305745,-0.00833915,1.53682,6.48736,-97.2114,-0.00278562,0.513361,2.16705
-0.315141,-8.72229,4.09785,0.380118,-0.315141,1.9002,2.87444,8.49562,-99.0031,0.463708,0.701451,2.07319
-0.315519,-8.68435,4.15847,0.380059,-0.315519,1.91154,2.9372,8.65905,-95.367,0.459675,0.706319,2.08227
-0.326819,-8.38674,5.68545,0.359088,-0.326819,1.94991,3.04704,8.51601,-94.7806,0.342964,0.535936,1.49786
-0.322365,-8.64748,3.13385,0.379278,-0.322365,0.39058,2.13095,7.75523,-94.3535,0.124632,0.679976,2.47466
-0.311277,-8.05169,4.83062,0.362803,-0.311277,2.29846,3.73905,8.89896,-92.7473,0.47581,0.774031,1.8422
-0.315529,-8.30653,5.29795,0.366464,-0.315529,1.89815,3.39609,8.80621,-91.717,0.358281,0.64102,1.66219
-0.30884,-8.04556,5.56053,0.368825,-0.30884,2.3357,3.70677,8.77042,-92.6047,0.42005,0.666621,1.57726
-0.306185,-7.26138,5.48574,0.369779,-0.306185,2.25133,3.58538,8.30552,-92.9556,0.410397,0.653582,1.51402
-0.313353,-6.70964,3.69235,0.38771,-0.313353,1.17847,2.64795,6.76078,-95.3945,0.319165,0.717146,1.83103
-0.319999,-8.51062,4.84689,0.372264,-0.319999,1.11451,2.80027,8.43233,-92.1295,0.229944,0.577746,1.73974
-0.328662,-8.51437,5.40153,0.371698,-0.328662,2.10734,3.4607,9.00719,-92.6146,0.390138,0.640689,1.66753
-0.298025,-7.48029,5.06665,0.375124,-0.298025,0.953417,2.64308,7.36354,-92.0292,0.188175,0.521663,1.45334
-0.331053,-7.38484,6.05886,0.374425,-0.331053,1.06611,2.75365,7.44922,-91.4626,0.175959,0.454483,1.22948
-0.295194,-7.4464,9.29205,0.36834,-0.295194,1.84346,3.4213,8.12647,-92.0372,0.198391,0.368197,0.874562
-0.292797,-7.46866,9.6049,0.366982,-0.292797,2.05392,3.62201,8.24329,-92.7359,0.213841,0.3771,0.858238
-0.300017,-6.56155,6.54749,0.376215,-0.300017,1.78268,3.63326,7.45523,-93.1461,0.27227,0.554909,1.13864
-0.337381,-9.01798,4.09956,0.370692,-0.337381,1.23678,2.78354,8.60351,-94.5764,0.301687,0.678986,2.09864
-0.320474,-8.87054,3.71077,0.369238,-0.320474,1.00511,2.5852,8.32286,-93.3226,0.270863,0.696674,2.24289
-0.308768,-6.21626,4.80541,0.384278,-0.308768,2.12688,3.36607,7.05476,-96.881,0.442601,0.700476,1.46809
-0.305992,-6.33134,4.87222,0.388067,-0.305992,1.84584,3.84107,7.61792,-95.6718,0.37885,0.78836,1.56354
-0.316888,-8.50773,5.50061,0.366683,-0.316888,0.912805,2.20274,8.01932,-92.9709,0.165946,0.400453,1.4579
-0.321551,-8.15032,4.1316,0.386036,-0.321551,0.670133,2.6968,7.69335,-95.0233,0.162197,0.652726,1.86208
-0.325661,-8.50006,3.79978,0.36257,-0.325661,1.97575,3.11442,8.93038,-96.8141,0.519965,0.819631,2.35024
-0.32527,-7.209,2.39741,0.362939,-0.32527,0.665594,2.2591,6.74519,-97.5022,0.27763,0.942306,2.81353
-0.321273,-7.10022,2.45144,0.358207,-0.321273,0.828336,2.67549,7.05621,-96.5808,0.337898,1.0914,2.87839
-0.317302,-7.03042,2.56047,0.359921,-0.317302,0.81747,2.88295,7.15623,-96.9977,0.319266,1.12594,2.79489
-0.293217,-7.94492,3.65801,0.399076,-0.293217,2.25212,3.74296,8.65223,-98.3723,0.615669,1.02322,2.36529
-0.302012,-7.76455,2.7896,0.39194,-0.302012,2.01108,3.50372,8.54768,-97.6939,0.720922,1.25599,3.06413
-0.302906,-6.23957,2.50588,0.377595,-0.302906,1.83765,3.60991,7.12898,-98.5359,0.733335,1.44058,2.84491
-0.322653,-6.5146,2.81744,0.367063,-0.322653,2.18086,3.89643,7.87201,-96.3655,0.774057,1.38297,2.79403
-0.310216,-7.99702,3.18235,0.365608,-0.310216,1.80967,3.30605,8.57295,-94.6147,0.568657,1.03887,2.6939
-0.324807,-7.70464,3.96609,0.377469,-0.324807,2.2953,3.64778,8.68592,-93.9488,0.57873,0.91974,2.19004
-0.304879,-7.66299,3.55088,0.373369,-0.304879,0.761223,2.21798,7.29723,-93.2638,0.214376,0.62463,2.05505
-0.331547,-8.47884,3.26249,0.385041,-0.331547,0.495279,1.73014,7.65807,-97.7431,0.15181,0.530313,2.34731
-0.282004,-8.02556,5.11914,0.372566,-0.282004,1.58007,3.61508,8.36216,-97.964,0.30866,0.706189,1.63351
-0.349706,-8.40252,2.80877,0.38022,-0.349706,0.342453,1.89228,7.39923,-97.8828,0.121923,0.673706,2.63434
-0.340189,-8.40185,2.97077,0.37298,-0.340189,0.215557,1.99169,7.33153,-97.2639,0.0725593,0.670428,2.46789
-0.325833,-8.17908,3.11493,0.379469,-0.325833,0.627585,2.20998,7.37764,-95.6535,0.201476,0.709479,2.36848
-0.32083,-7.04554,5.13318,0.374142,-0.32083,1.79103,3.69146,8.1851,-95.6294,0.348912,0.719137,1.59455
-0.310538,-6.47113,4.66001,0.376667,-0.310538,0.337388,2.24218,6.01473,-98.3136,0.0724006,0.481154,1.29071
-0.308181,-6.26011,4.85081,0.376628,-0.308181,0.37398,1.98867,5.94403,-97.1917,0.0770964,0.409967,1.22537
-0.301626,-7.97686,5.74619,0.375057,-0.301626,2.29578,3.91607,8.88909,-92.5156,0.399531,0.681507,1.54695
-0.316037,-8.30672,4.81264,0.378315,-0.316037,1.70835,3.19437,8.58351,-91.3858,0.354971,0.663747,1.78354
-0.317366,-8.12392,5.3047,0.378194,-0.317366,1.14925,2.83406,8.17592,-91.7141,0.216647,0.534254,1.54126
-0.320602,-8.71555,4.56978,0.375066,-0.320602,0.868898,2.3602,8.26619,-92.8138,0.19014,0.516481,1.80888
-0.294265,-7.83905,4.29357,0.370647,-0.294265,2.10167,3.64415,8.47337,-93.8582,0.489493,0.848746,1.9735
-0.332333,-7.66337,7.45579,0.377304,-0.332333,1.32954,2.89423,7.61239,-93.1565,0.178323,0.388185,1.021
-0.345109,-7.49042,8.0769,0.374583,-0.345109,0.646173,2.58577,7.253,-94.4249,0.0800026,0.320144,0.897993
-0.345041,-7.14209,6.36321,0.372896,-0.345041,2.25024,3.95694,8.2644,-93.6632,0.353632,0.621846,1.29878
-0.307572,-8.83381,6.50666,0.371121,-0.307572,0.367407,2.12002,8.00143,-92.9406,0.0564664,0.325823,1.22973
-0.317189,-8.43694,10.6111,0.368395,-0.317189,2.04931,3.26858,8.79526,-92.6245,0.193129,0.308033,0.828872
-0.319155,-7.9495,3.3498,0.3564,-0.319155,0.485145,2.32439,7.32262,-95.1917,0.144828,0.69389,2.18598
-0.32737,-8.11728,7.82899,0.3801,-0.32737,0.664056,2.04968,7.47068,-92.7855,0.0848201,0.261807,0.954233
-0.332568,-8.94557,6.34708,0.365985,-0.332568,1.1614,2.976,8.70591,-93.3828,0.182982,0.468877,1.37164
-0.324555,-8.22656,6.27396,0.379295,-0.324555,0.974704,2.28074,7.72313,-92.1683,0.155357,0.363525,1.23098
-0.313437,-7.22724,4.54911,0.361774,-0.313437,1.03373,2.86767,7.46817,-92.887,0.227238,0.630379,1.64168
-0.313888,-8.06794,4.12122,0.387521,-0.313888,0.482398,2.02226,7.4483,-94.0848,0.117052,0.490695,1.80731
-0.31896,-8.19437,4.94074,0.380671,-0.31896,2.33792,3.73505,8.88234,-93.3395,0.473192,0.755969,1.79777
-0.3191,-7.40464,8.43896,0.367255,-0.3191,2.07149,3.6085,8.22995,-91.0196,0.245468,0.427601,0.975233
-0.33064,-7.83517,7.74056,0.373398,-0.33064,1.76929,3.33202,8.16044,-92.2944,0.228574,0.430463,1.05424
-0.316042,-7.83005,4.32204,0.364459,-0.316042,0.969475,2.84057,7.74944,-91.9038,0.22431,0.65723,1.79301
-0.325599,-7.91145,5.77821,0.365428,-0.325599,1.77369,3.26533,8.46309,-92.0347,0.306962,0.565111,1.46466
-0.307674,-7.77631,5.54631,0.359812,-0.307674,1.31085,2.74318,7.66186,-92.7508,0.236346,0.494595,1.38143
-0.30717,-7.81191,5.83085,0.356722,-0.30717,1.22951,3.20073,8.15976,-93.9056,0.210863,0.548931,1.39941
-0.307747,-7.76945,5.70663,0.357749,-0.307747,1.31554,3.10217,7.89688,-92.4679,0.230529,0.543608,1.38381
-0.320005,-7.30689,5.33968,0.362951,-0.320005,0.0455559,1.32606,6.27918,-98.4309,0.00853158,0.24834,1.17595
-0.338681,-7.83253,6.08115,0.366182,-0.338681,1.68405,3.63982,8.44225,-93.4409,0.27693,0.598541,1.38827
-0.310619,-8.42952,10.0883,0.378321,-0.310619,1.8563,3.74978,9.02026,-93.2896,0.184005,0.371695,0.894129
-0.328047,-7.55966,7.26165,0.379848,-0.328047,0.940461,2.95277,7.66451,-92.5955,0.129511,0.406626,1.05548
-0.31741,-7.51488,5.36845,0.394207,-0.31741,1.8253,3.34695,8.11003,-92.9754,0.340006,0.623449,1.51068
-0.314379,-8.57877,4.01658,0.366408,-0.314379,1.06234,2.50137,8.17083,-92.1088,0.264488,0.622761,2.03427
-0.337246,-8.24759,3.83601,0.362537,-0.337246,1.0018,2.90276,8.14705,-94.1327,0.261157,0.756712,2.12383
-0.318625,-8.11123,4.97503,0.375197,-0.318625,2.09926,3.26862,8.5917,-92.4991,0.42196,0.657005,1.72697
-0.309656,-9.11245,5.26901,0.384982,-0.309656,1.11949,2.24432,8.42885,-94.4921,0.212466,0.425946,1.5997
-0.311172,-8.58049,3.27975,0.38758,-0.311172,0.850229,2.09649,7.83166,-95.237,0.259236,0.639223,2.38788
-0.307419,-8.38026,3.50531,0.38448,-0.307419,1.10472,2.58754,7.81289,-97.1674,0.315155,0.738177,2.22887
-0.308916,-8.2984,3.46554,0.384379,-0.308916,1.02206,2.54384,7.75299,-95.6631,0.294921,0.73404,2.23717
