b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,lp__,zs_1_1.1.
-0.312233,0.0121406,1.10973,0.433771,-0.312233,2.64636,-177.96,2.3847
-0.292954,0.027333,2.19976,0.420247,-0.292954,3.04232,-175.352,1.38302
-0.299641,0.0170908,3.04688,0.421405,-0.299641,2.97879,-174.448,0.977651
-0.301276,0.0211489,2.60522,0.425517,-0.301276,2.87075,-174.483,1.10192
-0.309589,0.0287338,2.60106,0.421635,-0.309589,2.83642,-173.98,1.09049
-0.315156,0.0298187,3.10803,0.420173,-0.315156,2.87194,-173.735,0.924038
-0.313332,0.0263194,3.29879,0.427467,-0.313332,2.77632,-174.009,0.841617
-0.328145,0.0447821,3.36754,0.422655,-0.328145,2.59844,-175.026,0.771613
-0.30536,0.0227326,1.45726,0.412874,-0.30536,2.6479,-175.845,1.81704
-0.324951,0.0166795,1.97155,0.402856,-0.324951,2.73077,-175.939,1.38509
-0.302022,0.0172705,3.25943,0.427896,-0.302022,2.71959,-174.648,0.834377
-0.326713,0.0387064,1.48639,0.407316,-0.326713,2.76074,-176.435,1.85735
-0.319127,0.0410286,10.442,0.41924,-0.319127,2.60912,-175.953,0.249869
-0.319845,0.0462998,9.62823,0.419167,-0.319845,2.41732,-176.738,0.251066
-0.313826,0.0186357,8.30654,0.407966,-0.313826,2.7414,-175.424,0.330029
-0.317427,0.0321671,13.0879,0.406199,-0.317427,1.76736,-182.175,0.135038
-0.318545,0.0680655,1.53779,0.434791,-0.318545,3.00202,-179.695,1.95217
-0.304806,0.0683526,1.69717,0.438115,-0.304806,3.17521,-180.425,1.87088
-0.292821,0.0512443,2.12298,0.438919,-0.292821,2.43662,-178.379,1.14774
-0.31782,0.0457422,2.17072,0.430272,-0.31782,2.40335,-176.058,1.10717
-0.315726,0.022199,1.57684,0.415066,-0.315726,2.48081,-175.553,1.57328
-0.322586,0.0380006,3.66452,0.414818,-0.322586,3.2357,-174.628,0.882981
-0.324721,0.0371147,2.9573,0.415119,-0.324721,1.99839,-177.409,0.67575
-0.302923,0.0281874,1.88158,0.416503,-0.302923,2.53595,-175.237,1.34778
-0.310076,-0.00259155,1.82334,0.407601,-0.310076,2.60222,-177.28,1.42717
-0.323994,0.00796829,2.29101,0.414353,-0.323994,2.55585,-175.39,1.1156
-0.332679,0.0150815,5.23291,0.414468,-0.332679,2.44231,-175.759,0.466722
-0.2997,0.0182542,2.1751,0.423787,-0.2997,2.96154,-174.892,1.36156
-0.353361,0.0303945,2.6447,0.420203,-0.353361,2.5466,-177.099,0.962908
-0.302358,0.042345,2.55446,0.421891,-0.302358,2.56705,-175.178,1.00493
-0.315473,0.0156562,3.68436,0.412917,-0.315473,2.35096,-175.413,0.638093
-0.325392,0.0339947,2.9858,0.427611,-0.325392,2.77236,-174.33,0.928518
-0.328275,0.032003,3.51674,0.401516,-0.328275,2.93508,-175.461,0.834601
-0.322603,0.0393439,4.31274,0.404335,-0.322603,2.67994,-175.383,0.6214
-0.310077,0.0118179,1.87691,0.434656,-0.310077,3.17716,-176.203,1.69276
-0.324323,0.0350869,2.06267,0.412837,-0.324323,2.8173,-174.72,1.36585
-0.308677,0.032786,5.97471,0.420896,-0.308677,3.12987,-174.437,0.523853
-0.32942,0.0220284,7.8978,0.419698,-0.32942,3.02484,-174.886,0.382997
-0.30652,0.0258768,4.15673,0.413546,-0.30652,2.80448,-174.078,0.674685
-0.338565,0.0275854,2.26885,0.41369,-0.338565,2.8271,-175.219,1.24605
-0.317122,0.0279336,3.20911,0.42661,-0.317122,3.23906,-174.352,1.00933
-0.318245,0.0268262,3.15056,0.428612,-0.318245,3.13688,-174.253,0.995655
-0.340736,0.017404,3.45179,0.412077,-0.340736,3.16331,-175.515,0.916425
-0.316971,0.0358299,2.25649,0.401504,-0.316971,2.91446,-175.688,1.29159
-0.321858,0.0592847,2.47198,0.435678,-0.321858,2.28555,-178.192,0.924582
-0.322156,0.0601276,3.38563,0.441443,-0.322156,3.25855,-178.364,0.962465
-0.308747,0.0110859,1.48174,0.423759,-0.308747,2.74884,-175.884,1.85515
-0.313916,0.0174224,1.39273,0.401976,-0.313916,3.36708,-178.563,2.41761
-0.323167,0.00567473,1.00826,0.402336,-0.323167,2.39477,-180.137,2.37515
-0.31996,0.0519787,6.65533,0.439957,-0.31996,3.9712,-181.381,0.596695
-0.299843,0.0588462,4.51392,0.429282,-0.299843,3.46554,-178.186,0.767744
-0.304146,0.0544253,4.85852,0.437392,-0.304146,2.90758,-176.874,0.598449
-0.305058,0.0420734,5.98628,0.422884,-0.305058,2.84496,-174.891,0.475246
-0.327531,0.041944,3.32484,0.405623,-0.327531,2.9864,-175.38,0.898209
-0.326807,0.0338116,3.32614,0.42159,-0.326807,2.73053,-174.145,0.820931
-0.324549,0.0316044,4.24771,0.412673,-0.324549,2.60901,-174.468,0.614216
-0.322815,0.0363153,4.18298,0.419122,-0.322815,3.12054,-174.203,0.746008
-0.323858,0.0121767,4.66224,0.41953,-0.323858,3.23206,-174.558,0.693242
-0.309429,0.0387237,2.19533,0.417071,-0.309429,2.99423,-174.661,1.36391
-0.303748,0.0417293,2.40469,0.409315,-0.303748,2.68389,-175.387,1.1161
-0.306687,0.00565786,2.19538,0.413955,-0.306687,3.41574,-176.375,1.55588
-0.328917,0.0479613,2.44146,0.422464,-0.328917,3.34497,-176.295,1.37007
-0.330356,0.0284186,3.72717,0.415634,-0.330356,3.0437,-174.209,0.816625
-0.308457,0.0389633,2.89072,0.41038,-0.308457,3.03058,-174.693,1.04838
-0.321735,0.0201563,2.30475,0.426059,-0.321735,3.09639,-174.496,1.34348
-0.303359,0.0258391,4.04349,0.431366,-0.303359,3.5647,-176.168,0.881589
-0.303414,0.0208461,4.25681,0.429862,-0.303414,2.48909,-175.221,0.584732
-0.319095,0.0375543,3.11753,0.427076,-0.319095,3.21821,-174.668,1.0323
-0.346449,0.045555,6.3547,0.431662,-0.346449,3.15423,-177.469,0.496362
-0.344319,0.0413996,6.0909,0.430422,-0.344319,2.51291,-177.103,0.412568
-0.311899,0.0264693,5.65783,0.407275,-0.311899,2.81196,-174.669,0.497004
-0.300669,-0.00169571,3.15729,0.430922,-0.300669,2.94324,-176.116,0.932204
-0.294098,-0.0020843,3.01269,0.430918,-0.294098,3.14852,-176.831,1.04509
-0.315092,0.0258272,7.42596,0.419207,-0.315092,2.72566,-174.541,0.367045
-0.310097,0.0101892,2.3717,0.426643,-0.310097,2.78659,-174.771,1.17494
-0.335318,0.0150928,4.3776,0.440892,-0.335318,2.35847,-177.52,0.538759
-0.344057,0.0420315,3.23129,0.43287,-0.344057,2.29884,-177.624,0.711432
-0.321306,0.0435783,4.08427,0.421655,-0.321306,2.26189,-175.95,0.553806
-0.302695,0.0361399,3.01705,0.421638,-0.302695,3.22694,-174.81,1.06957
-0.29211,0.0541317,3.15767,0.400388,-0.29211,3.15272,-178.792,0.998433
-0.299848,0.0448359,3.02579,0.398362,-0.299848,2.49802,-177.739,0.825579
-0.306768,0.0502021,2.26449,0.434796,-0.306768,3.01428,-176.409,1.33111
-0.324596,0.0123571,6.03682,0.437167,-0.324596,2.64936,-176.023,0.438866
-0.325494,0.0126183,5.88569,0.435381,-0.325494,3.21834,-175.725,0.546809
-0.328096,0.00607458,3.87522,0.435241,-0.328096,3.0004,-175.617,0.774252
-0.308159,0.0148924,5.65239,0.431382,-0.308159,2.97248,-174.859,0.52588
-0.314086,0.00853179,4.93078,0.436323,-0.314086,2.6401,-175.805,0.535432
-0.345672,0.0481106,4.18119,0.416307,-0.345672,2.52317,-177.076,0.603458
-0.287741,0.00454949,4.07056,0.424295,-0.287741,2.88844,-176.298,0.709593
-0.35034,0.0520706,4.93794,0.427796,-0.35034,2.42721,-178.512,0.491544
-0.283045,0.0222741,1.98858,0.407451,-0.283045,3.05003,-177.503,1.53377
-0.31374,0.0322988,1.87204,0.428673,-0.31374,3.05695,-175.114,1.63295
-0.302613,0.0337421,2.48248,0.399697,-0.302613,3.05627,-176.33,1.23114
-0.300684,0.0284203,1.87695,0.402698,-0.300684,1.97843,-179.536,1.05407
-0.30283,0.0295184,2.23614,0.407561,-0.30283,2.83582,-175.089,1.26818
-0.330397,0.0216799,2.82126,0.432016,-0.330397,2.98627,-174.82,1.05849
-0.316052,0.0242294,1.99549,0.411408,-0.316052,2.22931,-176.231,1.11718
-0.31937,0.0256658,2.05339,0.415781,-0.31937,2.74568,-174.353,1.33715
-0.322176,0.0438953,1.37562,0.413882,-0.322176,2.7543,-176.432,2.00222
-0.314565,0.0251156,5.63242,0.43446,-0.314565,3.12412,-174.972,0.554668
-0.316763,0.0205522,6.27216,0.439762,-0.316763,3.2576,-176.082,0.519375
-0.328537,0.0217743,5.03315,0.426378,-0.328537,2.68711,-174.56,0.533882
-0.32296,0.0536913,2.85095,0.417752,-0.32296,2.64953,-175.627,0.929351
-0.340023,0.0204329,1.59365,0.4268,-0.340023,2.97116,-176.454,1.86437
-0.325642,0.00832315,1.94706,0.420231,-0.325642,3.51673,-176.856,1.80617
-0.336929,0.014268,2.10402,0.426158,-0.336929,3.46356,-176.844,1.64616
-0.352159,0.00629023,1.71064,0.429564,-0.352159,2.64275,-178.522,1.54489
-0.311243,0.0161177,5.82298,0.420677,-0.311243,2.83282,-174.268,0.48649
-0.323766,0.00497314,8.13547,0.426994,-0.323766,2.34239,-177.205,0.287923
-0.315303,0.0457386,2.34796,0.410978,-0.315303,2.83685,-175.132,1.20822
-0.333167,0.0532666,2.10133,0.417766,-0.333167,3.00936,-176.49,1.43212
-0.332203,0.0197744,2.9278,0.425861,-0.332203,2.52853,-175.012,0.863627
-0.311282,0.0372354,2.69215,0.407467,-0.311282,2.46059,-175.478,0.913987
-0.327599,0.0137339,3.14329,0.4368,-0.327599,3.37026,-176.111,1.07221
-0.303181,0.0218636,3.35803,0.415182,-0.303181,2.90146,-174.124,0.864035
-0.323942,0.0299101,2.32999,0.417879,-0.323942,2.96334,-174.195,1.27183
-0.314694,0.0200513,2.82337,0.417186,-0.314694,2.88691,-173.845,1.02251
-0.323395,0.0323129,4.10466,0.43839,-0.323395,2.61034,-175.548,0.635947
-0.323044,0.0296749,3.94482,0.437998,-0.323044,2.62844,-175.386,0.666302
-0.287872,0.0310141,1.40235,0.414117,-0.287872,2.86044,-177.394,2.03975
-0.288678,0.0412469,2.90496,0.416223,-0.288678,2.95034,-175.898,1.01562
-0.345121,0.0158406,3.94718,0.421061,-0.345121,2.77667,-175.634,0.703457
-0.286597,0.0578435,3.02369,0.426155,-0.286597,2.77143,-177.717,0.916575
-0.337467,0.0267912,2.23412,0.431328,-0.337467,2.48771,-176.021,1.11351
-0.30857,0.019583,2.9021,0.429878,-0.30857,2.98992,-174.387,1.03026
-0.315865,0.0631595,3.16555,0.41586,-0.315865,2.77339,-176.674,0.876115
-0.317491,0.0642663,3.12626,0.418474,-0.317491,2.95351,-176.806,0.944743
-0.339829,0.0340308,5.66621,0.411883,-0.339829,2.8633,-175.511,0.505328
-0.302067,0.00563229,4.54971,0.434265,-0.302067,3.00992,-175.743,0.661564
-0.327563,0.0296872,3.48785,0.416563,-0.327563,2.37368,-175.118,0.680557
-0.300041,0.037534,2.24585,0.406336,-0.300041,2.25758,-177.202,1.00523
-0.298128,0.0333584,3.0288,0.40874,-0.298128,3.52953,-176.778,1.16532
-0.295131,0.00447603,3.30246,0.411387,-0.295131,3.40676,-176.738,1.03158
-0.337465,0.0309328,1.97251,0.431041,-0.337465,3.33442,-176.75,1.69044
-0.343697,0.0367064,1.60214,0.421846,-0.343697,2.61848,-176.819,1.63436
-0.325243,0.0289326,1.97474,0.427859,-0.325243,3.15685,-175.185,1.59862
-0.304591,-0.0113709,2.18442,0.41955,-0.304591,3.25078,-177.62,1.48817
-0.319121,0.0532191,4.19478,0.422795,-0.319121,2.61082,-175.554,0.622396
-0.307716,0.00868876,2.87073,0.428369,-0.307716,2.73154,-174.905,0.951514
-0.307022,0.00492093,3.45428,0.428751,-0.307022,3.15044,-175.174,0.91204
-0.308754,0.0182118,2.51409,0.421982,-0.308754,2.36471,-175.253,0.940584
-0.323647,0.0253508,3.12018,0.42259,-0.323647,2.30016,-175.27,0.737187
-0.329259,0.0363983,1.56758,0.427089,-0.329259,3.04185,-176.089,1.94047
-0.329243,0.0395656,1.45276,0.407655,-0.329243,2.90512,-176.763,1.99973
-0.293883,0.0189555,2.04772,0.426017,-0.293883,2.88594,-175.511,1.40934
-0.317981,0.0299909,1.2137,0.414123,-0.317981,2.85981,-176.468,2.35628
-0.317383,0.0201169,5.2775,0.423198,-0.317383,2.97219,-173.989,0.563181
-0.31851,0.0273445,1.23988,0.412044,-0.31851,2.94557,-176.557,2.37569
-0.318014,0.0196584,1.65525,0.423858,-0.318014,3.08307,-175.281,1.86261
-0.326712,0.0289418,2.74566,0.42417,-0.326712,2.48344,-174.744,0.904496
-0.337639,0.032963,1.97529,0.422137,-0.337639,2.62439,-175.547,1.32861
-0.298379,0.0155012,2.58018,0.420891,-0.298379,2.40007,-175.728,0.930198
-0.311158,0.02203,2.9968,0.424705,-0.311158,3.40107,-174.884,1.1349
-0.310294,0.0234953,2.81896,0.42841,-0.310294,2.65738,-174.38,0.94268
-0.323033,0.0255375,3.94935,0.411537,-0.323033,3.19524,-174.339,0.809055
-0.306767,0.0688702,3.40191,0.426575,-0.306767,2.94523,-177.784,0.865756
-0.314826,0.00742485,6.82657,0.41953,-0.314826,3.095,-174.96,0.453376
-0.323062,0.0375858,1.89196,0.415644,-0.323062,2.48389,-175.346,1.31286
-0.313408,0.0220895,8.08656,0.424014,-0.313408,2.46429,-175.535,0.304739
-0.310927,0.0523126,2.49655,0.415598,-0.310927,2.7632,-175.507,1.10681
-0.308158,0.0500052,2.76041,0.41581,-0.308158,2.99271,-175.282,1.08416
-0.292276,0.0378146,2.74061,0.406622,-0.292276,2.87125,-176.064,1.04767
-0.339917,0.00773693,6.35489,0.435131,-0.339917,2.76216,-176.854,0.434651
-0.290259,0.0314069,1.54665,0.400092,-0.290259,3.09228,-178.718,1.99934
-0.329623,0.0314901,1.77922,0.400996,-0.329623,3.30865,-177.599,1.85961
-0.316568,0.0525998,1.57143,0.411924,-0.316568,3.09708,-177.245,1.97087
-0.315257,0.0279717,1.50049,0.42613,-0.315257,3.01146,-175.609,2.00698
-0.28215,0.0446689,1.73841,0.422163,-0.28215,2.46747,-178.201,1.41938
-0.268642,0.0501875,1.60303,0.422138,-0.268642,2.17681,-182.158,1.35793
-0.30378,0.0345718,5.88879,0.431454,-0.30378,2.25349,-176.674,0.382674
-0.314643,0.013142,2.81075,0.421972,-0.314643,2.86752,-174.113,1.0202
-0.304671,0.0316017,4.0136,0.434133,-0.304671,3.30981,-175.461,0.824648
-0.310472,0.0174531,5.10915,0.399051,-0.310472,3.08982,-175.978,0.604761
-0.314839,0.032503,5.09003,0.430591,-0.314839,3.06193,-174.506,0.601554
-0.329497,0.0382743,2.12429,0.413234,-0.329497,2.7869,-175.023,1.31192
-0.30893,0.0199875,1.7293,0.39622,-0.30893,2.79604,-177.302,1.61687
-0.309472,0.0190373,1.71782,0.393724,-0.309472,2.82045,-177.906,1.64188
-0.310539,0.0178724,1.86319,0.39645,-0.310539,3.22794,-177.668,1.73248
-0.313747,0.0195855,1.89654,0.399098,-0.313747,2.6972,-176.459,1.42216
-0.325649,0.0321458,4.75184,0.437833,-0.325649,3.20682,-175.633,0.674858
-0.30833,0.00892891,4.45737,0.411324,-0.30833,3.2481,-175.082,0.728704
-0.319552,0.0329525,2.30334,0.41575,-0.319552,2.78602,-174.218,1.20955
-0.287616,0.0459183,2.15888,0.417792,-0.287616,2.83711,-176.681,1.31416
-0.334018,0.0125849,4.04507,0.407896,-0.334018,2.45314,-176.26,0.606453
-0.327765,0.0161029,4.11878,0.409548,-0.327765,2.63712,-174.92,0.640268
-0.299224,0.0204856,4.17414,0.420219,-0.299224,2.9391,-174.337,0.70412
-0.294848,0.0168734,4.24892,0.420342,-0.294848,2.65613,-175.094,0.62513
-0.301649,0.0200082,3.31209,0.420925,-0.301649,2.34503,-175.471,0.708021
-0.318597,0.0454631,2.4509,0.419542,-0.318597,3.32306,-175.649,1.35585
-0.309314,-0.00361514,1.52027,0.412763,-0.309314,3.04642,-177.446,2.00386
-0.314129,0.0135505,2.78845,0.427373,-0.314129,2.86549,-174.324,1.02763
-0.311651,0.0192166,3.71105,0.440346,-0.311651,3.25785,-175.848,0.877878
-0.283118,0.00012096,6.64407,0.426012,-0.283118,2.40219,-179.066,0.361554
-0.353527,0.0364317,6.37373,0.410021,-0.353527,2.36956,-178.914,0.371771
-0.314643,0.0177144,1.9167,0.44077,-0.314643,2.71284,-176.309,1.41537
-0.295066,0.0419764,3.17597,0.416604,-0.295066,3.28955,-175.906,1.03576
-0.295677,0.0380621,2.60502,0.4168,-0.295677,2.18612,-176.962,0.839193
-0.314802,0.0250391,2.62125,0.412467,-0.314802,2.19291,-176.058,0.836589
-0.310848,0.021048,3.12436,0.409185,-0.310848,2.73272,-174.368,0.874651
-0.331608,0.0306707,2.70274,0.433341,-0.331608,2.50903,-175.562,0.928329
-0.33131,0.0164712,6.77896,0.414585,-0.33131,3.47929,-176.102,0.513249
-0.319737,0.0358228,6.78489,0.39988,-0.319737,2.94536,-176.153,0.434106
-0.317624,0.00889798,2.73432,0.428336,-0.317624,3.10003,-174.785,1.13375
-0.315704,0.00609451,2.91238,0.431907,-0.315704,3.18102,-175.326,1.09224
-0.315666,0.0082386,2.72459,0.427888,-0.315666,2.33382,-175.985,0.856577
-0.331425,0.0318466,2.11291,0.412384,-0.331425,3.45445,-176.477,1.63492
-0.32678,0.0330658,1.99279,0.414368,-0.32678,2.98046,-174.828,1.49563
-0.333193,0.0326232,1.79852,0.411968,-0.333193,2.72472,-175.535,1.51498
-0.339204,0.0405772,1.96381,0.418221,-0.339204,3.31083,-176.849,1.68593
-0.315611,-0.000977879,7.78973,0.413571,-0.315611,3.19199,-176.25,0.409769
-0.307607,0.0445959,2.13467,0.423677,-0.307607,3.06234,-175.313,1.43457
-0.315017,0.0452161,4.0353,0.420966,-0.315017,2.66546,-174.657,0.660537
-0.318905,0.00615011,5.23316,0.418276,-0.318905,2.99712,-174.643,0.572717
-0.343805,0.00276927,3.7496,0.430113,-0.343805,3.10722,-176.669,0.82868
-0.32515,0.0303361,5.87015,0.426253,-0.32515,3.44403,-175.447,0.586702
-0.331672,0.0562942,3.71763,0.398171,-0.331672,2.54435,-178.768,0.684403
-0.291763,0.00787062,3.89297,0.42047,-0.291763,2.99871,-175.54,0.770289
-0.324995,0.0229154,7.69389,0.419473,-0.324995,3.06328,-174.663,0.398144
-0.307913,0.0227243,7.58046,0.418753,-0.307913,2.81794,-174.626,0.371738
-0.288842,0.0254771,12.3634,0.439488,-0.288842,2.7112,-178.622,0.219292
-0.308524,0.000154235,9.4165,0.433387,-0.308524,2.7145,-177.205,0.288271
-0.29619,0.0352364,6.87758,0.41053,-0.29619,3.05285,-175.712,0.443885
-0.297819,0.0350234,6.45067,0.412109,-0.297819,2.65174,-175.555,0.411079
-0.336367,0.00153437,2.69184,0.429006,-0.336367,3.32289,-176.689,1.23443
-0.320533,0.0405368,2.06338,0.424123,-0.320533,3.18331,-175.29,1.54276
-0.32533,0.00965819,5.59575,0.420507,-0.32533,2.5351,-175.3,0.453041
-0.322221,0.0457751,2.113,0.416241,-0.322221,2.49314,-175.576,1.17991
-0.321278,0.0509061,1.90023,0.41442,-0.321278,3.10234,-176.269,1.63261
-0.33682,0.0403766,6.71198,0.441536,-0.33682,2.53467,-177.713,0.377634
-0.330107,0.0232027,4.08371,0.435451,-0.330107,2.88488,-175.043,0.706436
-0.3131,0.031064,2.38027,0.413469,-0.3131,2.85762,-174.187,1.20055
-0.300509,0.00718398,4.23205,0.422345,-0.300509,2.64257,-175.275,0.624418
-0.280744,0.0435894,2.61084,0.427308,-0.280744,3.30395,-178.01,1.26548
-0.290619,0.0379666,2.15231,0.421078,-0.290619,2.47149,-176.347,1.1483
-0.317143,0.0449566,2.29627,0.417094,-0.317143,2.54214,-175.167,1.10707
-0.314988,0.0623744,1.68226,0.421835,-0.314988,3.10282,-177.984,1.84443
-0.311157,0.054496,1.66595,0.421785,-0.311157,2.62391,-176.614,1.57503
-0.324851,0.0283373,1.81971,0.430103,-0.324851,2.90653,-175.167,1.59724
-0.29614,0.017184,3.02976,0.438117,-0.29614,2.73478,-176.054,0.902639
-0.293442,0.0251022,4.08267,0.427183,-0.293442,3.30466,-175.538,0.809437
-0.338708,0.029144,2.84488,0.413889,-0.338708,3.24522,-175.473,1.14072
-0.367387,0.0497282,3.18333,0.429578,-0.367387,2.6679,-180.435,0.838084
-0.376324,0.0543179,3.17025,0.422692,-0.376324,2.93625,-182.639,0.926188
-0.369109,0.0560249,2.91607,0.422603,-0.369109,2.69548,-181.316,0.924354
-0.304397,0.0200533,6.47068,0.413723,-0.304397,2.99677,-174.642,0.463131
-0.333023,0.0303225,3.9223,0.423287,-0.333023,2.91057,-174.327,0.742057
-0.299422,0.0289057,6.25708,0.415542,-0.299422,2.92443,-174.766,0.46738
-0.316072,0.0391602,4.36147,0.420516,-0.316072,2.76881,-174.154,0.634835
-0.30792,0.0156591,4.05881,0.417884,-0.30792,2.96825,-174.032,0.731312
-0.337826,0.0285029,1.95421,0.423922,-0.337826,2.6752,-175.473,1.36894
-0.329644,0.0216109,1.77676,0.428711,-0.329644,2.42187,-175.979,1.36308
-0.341932,0.0191474,2.20645,0.427269,-0.341932,2.99592,-175.766,1.3578
-0.329229,0.0089769,3.42206,0.43101,-0.329229,2.80069,-175.104,0.818423
-0.322338,0.0217571,2.16292,0.426513,-0.322338,3.06081,-174.581,1.41513
-0.310567,0.0288037,5.20358,0.412713,-0.310567,2.7356,-174.267,0.525714
-0.309495,0.0306544,4.80895,0.413976,-0.309495,3.08994,-174.175,0.64254
-0.312608,0.0360418,2.70898,0.430567,-0.312608,3.0029,-174.593,1.1085
-0.31674,0.0378518,2.6638,0.427033,-0.31674,2.93406,-174.359,1.10145
-0.310505,0.016476,2.80868,0.412963,-0.310505,2.98824,-174.204,1.06393
-0.322617,0.020283,10.9396,0.423495,-0.322617,3.52114,-176.697,0.321872
-0.337366,0.00792544,3.43422,0.426672,-0.337366,3.02828,-175.384,0.881797
-0.333971,0.0183119,3.96439,0.428627,-0.333971,2.7662,-174.81,0.697764
-0.341758,0.0392448,8.44002,0.407934,-0.341758,2.26765,-178.716,0.268678
-0.343589,0.037972,8.04208,0.409105,-0.343589,3.17389,-177.176,0.394661
-0.310018,0.0221806,7.221,0.439126,-0.310018,2.6968,-176.103,0.373467
-0.338552,0.0470894,4.24662,0.431837,-0.338552,2.70588,-176.257,0.637184
-0.333117,0.0198064,2.8788,0.399851,-0.333117,3.39852,-177.192,1.18053
-0.327242,0.0155056,2.54989,0.412995,-0.327242,3.63455,-176.747,1.42538
-0.328738,0.0222156,2.31277,0.414435,-0.328738,2.41746,-175.333,1.04527
-0.338738,0.0308415,2.04096,0.427996,-0.338738,3.15581,-175.966,1.54624
-0.301928,0.00547634,4.20466,0.425429,-0.301928,2.64396,-175.408,0.628817
-0.29541,0.0387362,2.37682,0.41016,-0.29541,3.23949,-176.247,1.36295
-0.318705,0.0278847,1.64733,0.437581,-0.318705,2.51428,-176.422,1.52628
-0.324283,0.0222513,2.06933,0.428128,-0.324283,3.33652,-175.573,1.61236
-0.316476,0.0347188,2.5852,0.415074,-0.316476,3.25301,-174.7,1.25832
-0.299718,-0.0083804,1.57087,0.418345,-0.299718,2.73915,-178.04,1.74372
-0.349212,0.0128145,3.57715,0.423834,-0.349212,3.17732,-176.454,0.888226
-0.281537,0.0220699,1.84095,0.414756,-0.281537,2.32557,-178.277,1.26324
-0.302283,0.0289498,1.76931,0.458274,-0.302283,3.65098,-182.843,2.0635
-0.314184,0.0228234,2.5192,0.390653,-0.314184,3.53401,-179.606,1.40283
-0.310768,0.0237445,2.11207,0.39184,-0.310768,2.86481,-177.714,1.3564
-0.327273,0.0329075,2.93413,0.394751,-0.327273,2.68658,-177.039,0.915632
-0.309618,0.0300571,3.51579,0.400211,-0.309618,2.68048,-175.636,0.762413
-0.323751,0.0220499,2.40135,0.441837,-0.323751,2.99376,-176.016,1.2467
-0.327671,0.0192661,2.39655,0.446356,-0.327671,3.0136,-177.005,1.25748
-0.33836,0.0197866,3.21955,0.454643,-0.33836,2.76659,-179.091,0.85931
-0.332478,0.0283396,3.09604,0.451061,-0.332478,2.75712,-177.866,0.890532
-0.299688,0.0294108,2.61406,0.413228,-0.299688,3.04423,-174.718,1.16456
-0.309863,0.0369733,4.28481,0.439073,-0.309863,3.00196,-175.533,0.700604
-0.306334,0.0432527,3.87895,0.445495,-0.306334,2.93514,-176.945,0.756684
-0.326404,0.0336509,5.98271,0.447942,-0.326404,3.02237,-177.355,0.505184
-0.360076,-0.00925311,3.08999,0.407558,-0.360076,2.74956,-181.217,0.88983
-0.345895,-0.00689422,2.94828,0.402143,-0.345895,3.17333,-179.497,1.07634
-0.331737,0.00624173,3.02813,0.404429,-0.331737,3.08801,-176.108,1.01978
-0.308778,0.0249994,4.06776,0.41245,-0.308778,2.90949,-173.995,0.715255
-0.311252,0.0249754,3.90096,0.412899,-0.311252,3.60038,-175.829,0.922946
-0.311605,0.0246893,3.93471,0.412229,-0.311605,3.42392,-174.992,0.870183
-0.312308,0.0242217,3.77615,0.409627,-0.312308,3.20154,-174.437,0.847831
-0.312778,0.0245414,4.00539,0.408564,-0.312778,3.4344,-175.318,0.857444
-0.31972,0.0310861,2.3952,0.431867,-0.31972,3.22819,-175.15,1.34777
-0.317912,0.0210656,3.26925,0.41053,-0.317912,3.25615,-174.539,0.99599
-0.298537,0.0384518,2.43939,0.420581,-0.298537,3.18878,-175.354,1.3072
-0.300932,0.0361594,2.05417,0.419636,-0.300932,2.77476,-174.956,1.35079
-0.338641,0.00655292,3.55795,0.412837,-0.338641,3.20505,-175.919,0.900814
-0.299568,0.048194,4.80454,0.428573,-0.299568,2.87405,-175.666,0.598194
-0.30605,0.0411367,4.95373,0.427232,-0.30605,2.95078,-174.748,0.595668
-0.32845,0.0457607,2.98415,0.436807,-0.32845,2.7678,-175.949,0.927498
-0.326945,0.0271886,5.01588,0.425473,-0.326945,2.59894,-174.592,0.518143
-0.293537,0.0253518,5.7829,0.411658,-0.293537,2.52805,-175.992,0.437159
-0.308513,0.0375645,2.69705,0.416414,-0.308513,3.08737,-174.452,1.14472
-0.31556,0.0161653,1.90078,0.421166,-0.31556,3.47782,-176.208,1.82968
-0.311794,0.0401442,1.85196,0.402671,-0.311794,2.27114,-177.545,1.22634
-0.334633,0.0253968,3.06341,0.432766,-0.334633,3.55692,-176.687,1.1611
-0.319199,0.0356957,2.49206,0.425864,-0.319199,3.05664,-174.427,1.22655
-0.321445,0.0550966,2.66683,0.440444,-0.321445,2.75255,-177.161,1.03214
-0.308059,0.044875,2.70678,0.430096,-0.308059,2.96703,-175.149,1.09615
-0.345027,0.0186461,1.71007,0.41329,-0.345027,3.0908,-176.997,1.80742
-0.3539,0.0239929,1.94097,0.40259,-0.3539,2.9241,-178.744,1.50651
-0.337676,0.0292365,2.68233,0.417288,-0.337676,2.85066,-174.79,1.06276
-0.292542,0.0503973,1.953,0.414061,-0.292542,3.20713,-177.599,1.64216
-0.341387,0.0274654,4.64886,0.438427,-0.341387,2.93835,-176.309,0.632058
-0.305294,0.0206708,7.77208,0.40527,-0.305294,2.80762,-175.702,0.361244
-0.303542,0.00869754,3.38783,0.420612,-0.303542,2.82376,-174.623,0.833501
-0.326728,0.0466302,1.97169,0.419268,-0.326728,2.70793,-175.478,1.37341
