b_Intercept,b_age_centered,b_Iage_centeredE2,sigma,Intercept,lp__
-0.0534539,-0.0348063,0.000508758,0.434376,-0.33092,-175.478
-0.0839567,-0.0283853,0.000388807,0.41843,-0.332229,-172.152
-0.115507,-0.0255268,0.000353751,0.418256,-0.335325,-172.063
-0.114491,-0.0246626,0.00035544,0.425829,-0.31535,-171.635
-0.078049,-0.0289139,0.000405099,0.401407,-0.323317,-172.539
-0.0893197,-0.0239136,0.000342394,0.415848,-0.285976,-173.579
-0.115933,-0.0216474,0.000315047,0.41168,-0.289653,-174.749
-0.0834029,-0.0257476,0.000360558,0.409349,-0.301963,-171.961
-0.0797124,-0.0257268,0.000355755,0.409318,-0.3019,-172.21
-0.0249443,-0.0314855,0.000437578,0.418806,-0.295019,-172.875
-0.0933359,-0.0244435,0.000353053,0.392553,-0.291762,-176.277
-0.100699,-0.0244721,0.000354464,0.409838,-0.298514,-172.702
-0.127902,-0.0240189,0.000366936,0.410434,-0.306012,-175.215
-0.0898337,-0.023988,0.000320892,0.41047,-0.306122,-173.536
-0.0834725,-0.0275484,0.000386159,0.430649,-0.316997,-171.472
-0.075519,-0.0283455,0.000392902,0.43626,-0.319533,-172.342
-0.11145,-0.0267114,0.00037885,0.42847,-0.33415,-171.889
-0.10797,-0.0266949,0.000374792,0.428355,-0.333756,-171.892
-0.0675059,-0.0272881,0.000381145,0.410891,-0.299975,-171.856
-0.14105,-0.0224601,0.00032166,0.41035,-0.325688,-172.789
-0.102747,-0.0283729,0.000400237,0.407365,-0.341135,-172.838
-0.108142,-0.025391,0.000372545,0.422745,-0.309364,-171.966
-0.101129,-0.0253976,0.000364378,0.422747,-0.309368,-171.361
-0.0648854,-0.0287449,0.000404059,0.414117,-0.307601,-171.254
-0.0740811,-0.0285011,0.000410411,0.409633,-0.306496,-171.707
-0.0653405,-0.0299482,0.00042719,0.430785,-0.312976,-171.741
-0.119901,-0.0234034,0.000340019,0.395743,-0.308206,-174.796
-0.125209,-0.024018,0.000344126,0.384394,-0.322522,-177.463
-0.122767,-0.0253004,0.000355627,0.395276,-0.336409,-174.659
-0.0461437,-0.0311517,0.000437762,0.4475,-0.309291,-174.546
-0.0643607,-0.0289438,0.000406355,0.446597,-0.309176,-173.901
-0.0358194,-0.0297218,0.000403436,0.449066,-0.298882,-176.026
-0.184032,-0.0204311,0.000309724,0.438259,-0.337559,-177.065
-0.125755,-0.0258547,0.000371115,0.440105,-0.337591,-173.622
-0.148252,-0.0237342,0.000340487,0.440494,-0.342876,-174.653
-0.187949,-0.0214245,0.00031043,0.436637,-0.361037,-177.748
-0.189127,-0.020817,0.000303824,0.432325,-0.355457,-176.961
0.00105464,-0.0337941,0.000474194,0.409053,-0.285003,-175.517
-0.0919779,-0.0266941,0.000371947,0.410418,-0.320146,-171.418
-0.109338,-0.0263019,0.000384399,0.411808,-0.319052,-171.817
-0.0832455,-0.03025,0.000436994,0.416025,-0.328742,-171.891
-0.099552,-0.0239686,0.000336423,0.423599,-0.302356,-172.011
-0.0844123,-0.0260065,0.000369728,0.423071,-0.300497,-171.582
-0.108375,-0.0236004,0.000339196,0.425986,-0.301372,-172.381
-0.099726,-0.0245483,0.000341213,0.412295,-0.310256,-171.774
-0.0813805,-0.0287899,0.000415669,0.435513,-0.315225,-172.232
-0.109289,-0.025966,0.000373293,0.405161,-0.321548,-172.051
-0.0861908,-0.0266956,0.00036955,0.412967,-0.316408,-171.373
-0.0834894,-0.0277339,0.0003943,0.424966,-0.313916,-171.047
-0.137582,-0.023985,0.000337788,0.40668,-0.339569,-173.385
-0.157094,-0.0251978,0.000393075,0.409031,-0.337093,-178.251
-0.143329,-0.0252039,0.000376969,0.409031,-0.337026,-174.282
-0.116502,-0.0251942,0.00034484,0.408956,-0.337081,-173.118
-0.0879315,-0.0294122,0.000418153,0.416831,-0.332308,-171.606
-0.0686611,-0.0277906,0.000392017,0.421644,-0.302162,-171.331
-0.063187,-0.0277577,0.000385448,0.421308,-0.301556,-171.587
-0.138859,-0.0230128,0.000336349,0.417892,-0.322331,-172.469
-0.0429855,-0.0339381,0.000494277,0.42375,-0.315039,-173.619
-0.0510579,-0.029951,0.000412006,0.422002,-0.311549,-171.854
-0.0153783,-0.0320649,0.000437083,0.425901,-0.297626,-173.923
-0.125737,-0.0230223,0.000311398,0.425575,-0.33043,-173.234
-0.0787068,-0.0301392,0.000439636,0.427738,-0.319729,-172.146
-0.102283,-0.0251666,0.000347276,0.416294,-0.320248,-171.56
-0.0949349,-0.0251581,0.000338381,0.416323,-0.320225,-172.531
-0.0296298,-0.0301476,0.000391602,0.402229,-0.311306,-178.153
-0.0654402,-0.0230745,0.00028891,0.433569,-0.290146,-179.328
-0.118929,-0.0227081,0.00035426,0.441485,-0.281124,-180.165
-0.0554525,-0.0303681,0.000427138,0.441616,-0.311653,-173.218
-0.0551305,-0.0306536,0.00042717,0.418053,-0.317096,-171.568
-0.0622928,-0.0295266,0.000405537,0.418509,-0.319624,-171.762
-0.0992198,-0.0249113,0.000358736,0.403933,-0.302347,-172.848
-0.00758129,-0.0360301,0.000523463,0.418144,-0.297486,-175.797
-0.00368819,-0.0360302,0.000518845,0.418145,-0.297487,-175.406
-0.00146898,-0.0360283,0.000516182,0.418149,-0.297474,-175.261
-0.12013,-0.0244029,0.000349702,0.406707,-0.320556,-172.178
-0.102917,-0.0269764,0.000387303,0.412842,-0.323871,-171.3
-0.105391,-0.0270067,0.000390643,0.416682,-0.324145,-171.329
-0.0790546,-0.0287376,0.000397248,0.418081,-0.327362,-171.597
-0.0831109,-0.0282546,0.000389343,0.413471,-0.328281,-171.826
-0.0949426,-0.0276622,0.000405075,0.429327,-0.314834,-172.003
-0.09225,-0.0276536,0.000401752,0.429294,-0.314766,-171.706
-0.0973696,-0.0266872,0.000378137,0.41072,-0.32018,-171.245
-0.0792537,-0.0284231,0.000416236,0.407757,-0.305177,-172.547
-0.0559028,-0.0283977,0.000388107,0.407827,-0.305018,-172.594
-0.0668102,-0.0278112,0.000384429,0.408111,-0.307125,-171.963
-0.117541,-0.0212381,0.000311318,0.419545,-0.286098,-175.22
-0.130097,-0.0209106,0.000313342,0.417912,-0.290306,-175.777
-0.122176,-0.0186338,0.000250662,0.423384,-0.289013,-176.918
-0.00355864,-0.0369991,0.000511371,0.427774,-0.323315,-176.164
-0.0446563,-0.0338567,0.000478037,0.439937,-0.328746,-174.589
-0.0712006,-0.0321482,0.000451009,0.436004,-0.343402,-174.398
-0.106688,-0.023246,0.000325525,0.398068,-0.304014,-174.249
-0.0991476,-0.027192,0.000383739,0.399121,-0.327478,-172.932
-0.0922623,-0.0276462,0.000383557,0.416632,-0.329964,-171.55
-0.106646,-0.0276768,0.000401193,0.416717,-0.330105,-171.652
-0.133919,-0.0254519,0.000369661,0.439195,-0.338808,-173.891
-0.123699,-0.0289445,0.000433108,0.436384,-0.345983,-175.802
-0.0919148,-0.0285076,0.000392117,0.433075,-0.339879,-173.267
-0.07598,-0.0272782,0.000372337,0.435186,-0.315669,-172.627
-0.0825635,-0.0271492,0.000368955,0.429459,-0.322486,-172.325
-0.058323,-0.0302466,0.00043167,0.420992,-0.308238,-171.421
-0.0641277,-0.0283808,0.000396431,0.415591,-0.305883,-171.321
-0.115301,-0.0234328,0.000327833,0.427393,-0.314472,-172.025
-0.0655295,-0.0289905,0.000403736,0.417009,-0.313501,-171.214
-0.0895062,-0.028852,0.000401977,0.401804,-0.336149,-173.341
-0.0926969,-0.0270614,0.00038486,0.41287,-0.317434,-171.069
-0.0893709,-0.0277601,0.000387811,0.416894,-0.325799,-171.203
-0.0887295,-0.0271851,0.000391299,0.424315,-0.310549,-171.232
-0.111928,-0.0259281,0.000382107,0.426069,-0.315989,-172.112
-0.0280734,-0.0290195,0.000390464,0.430003,-0.287818,-174.692
-0.0407764,-0.0280783,0.000373701,0.429874,-0.295552,-174.438
-0.078792,-0.0296285,0.000426802,0.42843,-0.320268,-171.657
-0.0735715,-0.0274914,0.000378536,0.418965,-0.312363,-171.39
-0.0670487,-0.0299024,0.000409305,0.418493,-0.328828,-172.314
-0.125813,-0.0232453,0.000327492,0.433131,-0.321469,-172.566
-0.101967,-0.0276879,0.000389841,0.406039,-0.335217,-172.406
-0.0672916,-0.0283659,0.000407831,0.405918,-0.299137,-172.467
-0.0718762,-0.0275476,0.00039015,0.40747,-0.302019,-171.901
-0.128005,-0.024671,0.000344748,0.435444,-0.338045,-173.26
-0.0402601,-0.029829,0.00042332,0.408185,-0.28874,-173.299
-0.118996,-0.0249553,0.000358336,0.449572,-0.323354,-174.75
-0.126838,-0.0235395,0.000341338,0.428345,-0.316792,-172.26
-0.0715005,-0.0269015,0.000369756,0.408099,-0.305722,-172.197
-0.0648498,-0.0274409,0.00037339,0.408894,-0.306954,-172.505
-0.0903372,-0.027446,0.000403587,0.40886,-0.307095,-172.473
-0.0956934,-0.028631,0.000406454,0.432386,-0.33408,-172.234
-0.100602,-0.0281048,0.000394361,0.435706,-0.338503,-172.94
-0.0359907,-0.0314163,0.00043388,0.39772,-0.307779,-174.464
-0.111438,-0.023587,0.000325274,0.444181,-0.315895,-174.181
-0.115015,-0.0224284,0.000298943,0.449893,-0.318155,-176.658
-0.115435,-0.0224041,0.000298863,0.449954,-0.318149,-176.647
-0.107995,-0.0231782,0.000310966,0.449474,-0.316216,-176.096
-0.0786962,-0.0310048,0.000457526,0.423706,-0.322205,-172.937
-0.0520296,-0.031026,0.0004264,0.423769,-0.322202,-172.317
-0.0701707,-0.0288679,0.000403753,0.426975,-0.31564,-171.318
-0.0589492,-0.0311604,0.000449829,0.434599,-0.312102,-172.702
-0.0986801,-0.023362,0.000322626,0.4223,-0.300803,-172.517
-0.148038,-0.0210008,0.000300502,0.435993,-0.320897,-174.027
-0.138199,-0.0230772,0.000337177,0.433367,-0.322281,-173.113
-0.0438819,-0.0315506,0.000437438,0.405756,-0.315396,-172.883
-0.0775507,-0.0288947,0.00042765,0.394549,-0.303423,-175.642
-0.134639,-0.0258546,0.000382037,0.44184,-0.337269,-174.719
-0.0947301,-0.0315094,0.000462656,0.418776,-0.344155,-174.3
-0.0868972,-0.0315077,0.000453327,0.418789,-0.34415,-173.418
-0.146051,-0.0248253,0.000365834,0.433827,-0.341451,-174.082
-0.113676,-0.0256084,0.000349212,0.398886,-0.338973,-174.84
-0.13096,-0.0256522,0.000370461,0.399467,-0.339239,-174.197
-0.0733867,-0.0282332,0.000408208,0.414446,-0.302223,-171.705
-0.0974996,-0.0274851,0.000396037,0.432408,-0.321414,-171.808
-0.0910821,-0.0245933,0.000348693,0.41993,-0.29622,-172.148
-0.0852401,-0.0303467,0.000439695,0.432159,-0.330424,-172.656
-0.103235,-0.027693,0.000381536,0.436771,-0.34359,-173.908
-0.0310507,-0.0318787,0.000460301,0.44324,-0.289953,-175.426
-0.0255686,-0.0311556,0.000430116,0.441816,-0.295238,-174.695
-0.0732786,-0.0267393,0.000373533,0.419474,-0.301026,-171.502
-0.0740919,-0.0280374,0.000385775,0.400605,-0.317861,-172.967
-0.0865127,-0.0276801,0.0004024,0.440773,-0.30902,-173.165
-0.103809,-0.0252482,0.000348151,0.399329,-0.322693,-173.363
-0.124176,-0.0259357,0.000379973,0.413562,-0.330192,-172.238
-0.0580249,-0.0286004,0.000395544,0.445808,-0.304986,-174.14
-0.0896847,-0.0282187,0.00040593,0.43443,-0.320146,-171.994
-0.101094,-0.0250419,0.000370954,0.424193,-0.296574,-173.177
-0.0934595,-0.0260517,0.000385597,0.42505,-0.297087,-173.007
-0.0971907,-0.0260506,0.000390038,0.425035,-0.297053,-173.687
-0.100762,-0.0302081,0.000443213,0.405337,-0.340168,-174.315
-0.113044,-0.0231914,0.000312015,0.434998,-0.32065,-173.748
-0.142658,-0.0251572,0.000372223,0.407846,-0.339408,-174
-0.145205,-0.024946,0.00036955,0.407724,-0.339922,-174.168
-0.0849728,-0.0314456,0.000467346,0.401119,-0.329149,-175.582
-0.072736,-0.0288358,0.000386139,0.406188,-0.332399,-174.409
-0.0459951,-0.0307032,0.000435195,0.437103,-0.302205,-172.95
-0.111918,-0.0246704,0.000352451,0.433423,-0.315453,-172.113
-0.0804059,-0.0242847,0.000323201,0.422461,-0.300767,-173.625
-0.137687,-0.0238305,0.000339997,0.424721,-0.334676,-172.378
-0.0163985,-0.0329789,0.0004617,0.415123,-0.296445,-173.375
-0.00840152,-0.0329769,0.000452171,0.415119,-0.296438,-174.209
-0.0170877,-0.0317932,0.000441422,0.413749,-0.290165,-173.691
-0.137856,-0.0238777,0.000328133,0.432755,-0.345803,-174.262
-0.103107,-0.0248937,0.00035643,0.414182,-0.30782,-171.564
-0.064891,-0.0271231,0.000388197,0.414847,-0.288068,-172.711
-0.0514606,-0.0294767,0.000417455,0.415966,-0.297735,-171.825
-0.089957,-0.0219983,0.000308636,0.412627,-0.276202,-176.054
-0.0773931,-0.0251538,0.00035443,0.432825,-0.28907,-173.328
-0.0725878,-0.0262962,0.000383014,0.423296,-0.283353,-173.687
-0.109569,-0.024297,0.000358088,0.432415,-0.300778,-173.328
-0.0984538,-0.0250145,0.000341723,0.425209,-0.318012,-171.953
-0.0999579,-0.025104,0.000345498,0.421812,-0.318152,-171.602
-0.104162,-0.0254025,0.00036955,0.424953,-0.308142,-171.782
-0.109486,-0.0254685,0.000365059,0.422904,-0.31859,-171.25
-0.112874,-0.02446,0.0003392,0.427009,-0.323308,-171.874
-0.130411,-0.0274878,0.000397495,0.425176,-0.353152,-173.996
-0.0759847,-0.0275071,0.000407101,0.408267,-0.29102,-174.104
-0.0724904,-0.0270357,0.000390322,0.408157,-0.292102,-172.919
-0.111082,-0.0246373,0.000351759,0.416806,-0.31453,-171.375
-0.116766,-0.0249307,0.00035739,0.422003,-0.321422,-171.39
-0.0575318,-0.0286537,0.000395099,0.418361,-0.305948,-171.641
-0.0639602,-0.0334643,0.00047284,0.395057,-0.344467,-177.22
-0.0489293,-0.0343733,0.00047676,0.396725,-0.344576,-177.969
-0.0563345,-0.030195,0.000431547,0.409954,-0.305306,-171.908
-0.0719758,-0.0286541,0.000404094,0.427201,-0.312819,-171.24
-0.0858856,-0.0277066,0.000393219,0.411312,-0.31667,-171.138
-0.0930225,-0.0284163,0.000405275,0.419921,-0.328046,-171.231
-0.0658545,-0.0296212,0.00042379,0.419051,-0.309721,-171.251
-0.0955665,-0.0274569,0.000377531,0.414436,-0.334506,-172.191
-0.0780952,-0.0267346,0.000387838,0.403968,-0.293692,-173.423
-0.0818117,-0.0278996,0.000405477,0.398838,-0.30618,-173.421
-0.125503,-0.0244308,0.000357818,0.419234,-0.319654,-171.99
-0.135084,-0.0255099,0.000382293,0.413398,-0.330504,-173.551
-0.128991,-0.0254468,0.000365429,0.41459,-0.337343,-172.225
-0.102495,-0.0279877,0.000396812,0.417069,-0.335953,-171.7
-0.0809016,-0.0302165,0.000428303,0.412144,-0.333045,-172.025
-0.0880728,-0.0288981,0.000404939,0.41514,-0.333155,-171.701
-0.089202,-0.0256405,0.000351684,0.409138,-0.313069,-172.057
-0.0537921,-0.0313447,0.000455587,0.442304,-0.305832,-174.222
-0.0532374,-0.0301547,0.000424597,0.443527,-0.307249,-173.587
-0.0656627,-0.0292693,0.000413064,0.43744,-0.311428,-172.359
-0.0737186,-0.0281751,0.000404462,0.432012,-0.304532,-171.94
-0.109351,-0.0278702,0.000394148,0.428888,-0.342672,-172.622
-0.136509,-0.0193965,0.000267028,0.431846,-0.305027,-175.039
-0.164261,-0.0178795,0.000259657,0.416975,-0.308211,-175.903
-0.142506,-0.0210536,0.000304912,0.415597,-0.312721,-173.297
-0.082653,-0.0288319,0.000405255,0.407891,-0.326126,-171.743
-0.076845,-0.0267118,0.000375475,0.430267,-0.302398,-171.819
-0.086583,-0.0266994,0.00038676,0.430263,-0.302374,-172.091
-0.0773433,-0.0268612,0.000381466,0.431346,-0.300878,-171.967
-0.0864198,-0.0255354,0.000350538,0.438967,-0.309119,-173.114
-0.111432,-0.0249632,0.000363913,0.428447,-0.311249,-172.047
-0.0965533,-0.0266484,0.000371751,0.420561,-0.323958,-171.174
-0.0836619,-0.0282418,0.000398604,0.422214,-0.320767,-170.992
-0.0733563,-0.0276417,0.000387311,0.411566,-0.307801,-171.345
-0.0733909,-0.0280975,0.000399295,0.409806,-0.306984,-171.454
-0.083366,-0.027924,0.000401858,0.414367,-0.31128,-171.206
-0.112248,-0.0233023,0.000329036,0.413877,-0.307757,-172.064
-0.0848499,-0.0278239,0.000394199,0.41982,-0.317189,-170.89
-0.0774649,-0.0273914,0.000385651,0.416975,-0.308232,-171.059
-0.101804,-0.0262663,0.000381207,0.416083,-0.313486,-171.386
-0.0952632,-0.0275836,0.000404961,0.415855,-0.313654,-171.8
-0.0709386,-0.0288922,0.000399948,0.416919,-0.320107,-171.374
-0.0824463,-0.0288252,0.000418746,0.425109,-0.314413,-171.551
-0.0757446,-0.0276648,0.000381298,0.420302,-0.315726,-171.337
-0.028749,-0.0329085,0.000450063,0.426984,-0.317174,-173.543
-0.121787,-0.0256633,0.00035295,0.413465,-0.34505,-173.371
-0.0386707,-0.0301751,0.000428813,0.420103,-0.289543,-172.693
-0.118826,-0.0268038,0.000380953,0.420478,-0.341629,-172.225
-0.0548555,-0.0278174,0.000390583,0.417941,-0.290109,-172.357
-0.0693435,-0.0278207,0.000407758,0.417839,-0.290189,-173.089
-0.121999,-0.0234936,0.00033755,0.437255,-0.314215,-173.007
-0.0824612,-0.0280996,0.000388693,0.415116,-0.325034,-171.475
-0.0880638,-0.0274587,0.000394412,0.431137,-0.312812,-171.601
-0.121482,-0.0252245,0.00035169,0.441988,-0.336903,-173.977
-0.0880471,-0.0258852,0.000375045,0.399722,-0.297189,-173.848
-0.0525636,-0.0269883,0.000370526,0.401281,-0.287898,-174.697
-0.0674078,-0.0270393,0.000389461,0.402006,-0.28782,-174.176
-0.057372,-0.0270345,0.000377429,0.401991,-0.287827,-174.11
-0.062949,-0.0273173,0.000379123,0.411589,-0.297714,-172.109
-0.00818203,-0.0352081,0.000500583,0.407567,-0.300689,-175.011
-0.0528137,-0.0285745,0.00040961,0.394978,-0.287394,-175.595
-0.0815661,-0.0286228,0.000408144,0.447716,-0.318361,-173.98
-0.108258,-0.0260129,0.00037409,0.428009,-0.320797,-171.488
-0.104422,-0.0274953,0.000390648,0.410016,-0.333084,-171.831
-0.0900013,-0.0317526,0.000466045,0.403937,-0.341505,-175.329
-0.126618,-0.0234043,0.000324192,0.420524,-0.328281,-172.216
-0.157901,-0.0216786,0.000316515,0.416171,-0.331018,-173.502
-0.117503,-0.0243724,0.00034384,0.404678,-0.322249,-172.391
-0.0918821,-0.0292542,0.000416849,0.429931,-0.334152,-172.119
-0.104915,-0.0281309,0.000398358,0.433708,-0.339977,-172.794
-0.123329,-0.0268675,0.000393271,0.442995,-0.337042,-174.438
-0.0866803,-0.0272035,0.000373869,0.409618,-0.323563,-171.926
-0.13151,-0.0265936,0.000382097,0.417614,-0.349085,-173.272
-0.140071,-0.026719,0.0003848,0.415173,-0.357911,-174.756
-0.062791,-0.0292621,0.000411023,0.427248,-0.310132,-171.41
-0.067603,-0.0293952,0.000413249,0.425213,-0.315767,-171.235
-0.0876314,-0.0262948,0.000362924,0.419715,-0.315301,-171.321
-0.0597842,-0.0313937,0.000464205,0.430197,-0.305555,-173.738
-0.0812453,-0.026986,0.000396012,0.411729,-0.295053,-172.913
-0.0761005,-0.0270337,0.000388189,0.412924,-0.29747,-171.931
-0.0636385,-0.0295802,0.00042283,0.422456,-0.307483,-171.343
-0.107728,-0.0256298,0.000361432,0.415709,-0.323162,-171.218
-0.127133,-0.0246634,0.000350187,0.426681,-0.332435,-172.028
-0.0866423,-0.0305481,0.000447335,0.430734,-0.329474,-172.982
-0.0804443,-0.0247393,0.000336005,0.426108,-0.299238,-172.831
-0.0703792,-0.0297394,0.000442188,0.427875,-0.301139,-173.589
-0.0704898,-0.0301395,0.000430179,0.43467,-0.319489,-172.183
-0.0854788,-0.0282803,0.000402998,0.414479,-0.319662,-171.042
-0.0810227,-0.0282578,0.000397093,0.414551,-0.319725,-171.054
-0.102356,-0.02629,0.000376623,0.410133,-0.318382,-171.394
-0.0727751,-0.0269417,0.000380777,0.428392,-0.298525,-171.873
-0.043429,-0.02963,0.000420584,0.426549,-0.290177,-172.668
-0.0431684,-0.0292936,0.000418609,0.42482,-0.284755,-173.204
-0.0459957,-0.0294796,0.00042176,0.425755,-0.2887,-172.825
-0.0588035,-0.0298563,0.000413714,0.433021,-0.315934,-172.211
-0.0284797,-0.0307458,0.000424328,0.433261,-0.294713,-173.52
-0.0942833,-0.0278368,0.000409547,0.43465,-0.313947,-172.736
-0.0838432,-0.0278672,0.000396816,0.429952,-0.314854,-171.378
-0.0546228,-0.0304908,0.000424785,0.437023,-0.315297,-172.702
-0.0880011,-0.0250172,0.000350587,0.404581,-0.300146,-172.76
-0.116065,-0.0222191,0.000316438,0.408301,-0.300213,-173.435
-0.131359,-0.0241788,0.000358274,0.412858,-0.320012,-172.756
-0.0328993,-0.0316047,0.000437045,0.419742,-0.305842,-172.387
0.000846724,-0.0337228,0.000465352,0.421586,-0.291216,-174.677
-0.157909,-0.0222393,0.000331032,0.43391,-0.330168,-174.448
-0.133041,-0.022252,0.000301908,0.433962,-0.330103,-174.017
-0.0476516,-0.0323132,0.000467058,0.407083,-0.309676,-173.122
-0.0630669,-0.0293834,0.000404305,0.421556,-0.318529,-171.655
-0.0574931,-0.0305602,0.00042949,0.42613,-0.315609,-171.558
-0.0867697,-0.0254412,0.000355352,0.425705,-0.3035,-171.693
-0.0980822,-0.0255735,0.000353147,0.422778,-0.319356,-171.463
-0.0576204,-0.0298243,0.000422835,0.423639,-0.306414,-171.412
-0.054037,-0.0283417,0.000397503,0.416633,-0.294097,-172.027
-0.0263632,-0.0308072,0.000433506,0.437521,-0.286106,-174.412
-0.0722669,-0.0280746,0.000377079,0.432452,-0.324121,-173.333
-0.0363509,-0.0332036,0.000475139,0.414871,-0.30963,-172.723
-0.135458,-0.0232335,0.00033711,0.438105,-0.322767,-173.453
-0.049888,-0.0290697,0.000411748,0.439353,-0.292714,-173.588
-0.0499354,-0.0281565,0.00040084,0.438983,-0.283424,-174.448
-0.0709113,-0.0293236,0.000414344,0.411016,-0.316701,-171.315
-0.122164,-0.021359,0.00030369,0.405218,-0.299605,-174.356
-0.0742143,-0.0315525,0.000452025,0.436429,-0.333472,-173.401
-0.0541491,-0.0300876,0.000418314,0.431515,-0.312096,-172.064
-0.0250899,-0.0323547,0.000456482,0.443067,-0.29687,-174.754
-0.0435343,-0.0304134,0.000426784,0.442677,-0.300952,-173.825
-0.0826111,-0.0287778,0.000411665,0.434043,-0.319584,-171.902
-0.0763408,-0.0287466,0.000425342,0.429727,-0.301154,-173.139
-0.0753151,-0.0287631,0.000424534,0.42979,-0.301145,-173.002
-0.119228,-0.0261373,0.000382582,0.411848,-0.327134,-172.122
-0.060447,-0.0291141,0.000413657,0.42498,-0.302565,-171.524
-0.0880606,-0.0274913,0.000387715,0.414758,-0.319113,-170.984
-0.060144,-0.0290199,0.000403932,0.424035,-0.308547,-171.41
-0.0480805,-0.0290219,0.000389705,0.424043,-0.308515,-173.042
-0.08606,-0.0273951,0.000395485,0.425262,-0.308613,-171.388
-0.114553,-0.0228524,0.000316203,0.418514,-0.311751,-172.222
-0.0924823,-0.0278334,0.000386941,0.419182,-0.33113,-171.545
-0.0210399,-0.0296806,0.000409564,0.427818,-0.278101,-174.744
-0.1437,-0.0235281,0.000335857,0.433391,-0.338043,-173.362
-0.0404681,-0.0323003,0.000465569,0.423343,-0.303485,-172.611
-0.0864219,-0.0277893,0.000409547,0.418435,-0.305123,-172.204
-0.059618,-0.0312063,0.00044949,0.409867,-0.313989,-172.158
-0.0506393,-0.0315024,0.000440385,0.412409,-0.318691,-172.015
-0.115516,-0.0243931,0.00034909,0.430286,-0.316259,-171.907
-0.113444,-0.0255095,0.000358157,0.398492,-0.329196,-173.397
-0.120029,-0.0244477,0.00034777,0.401047,-0.32299,-172.938
-0.050592,-0.0305412,0.000432887,0.437644,-0.305459,-172.823
-0.117176,-0.0234893,0.000321875,0.417732,-0.322516,-172.235
-0.0485324,-0.0317511,0.000453731,0.421851,-0.310383,-171.892
-0.0308147,-0.0317494,0.000432655,0.421878,-0.310393,-173.043
-0.0629596,-0.0304605,0.00043379,0.421624,-0.315429,-171.337
-0.130368,-0.0227677,0.00031799,0.418229,-0.32434,-172.215
-0.0371802,-0.0316765,0.000442679,0.41986,-0.306831,-172.053
-0.0597103,-0.0294696,0.000408965,0.417987,-0.312995,-171.387
-0.102789,-0.0269367,0.000389592,0.420368,-0.321008,-171.228
-0.0635465,-0.0284285,0.00038818,0.420503,-0.313225,-171.8
-0.0835581,-0.0274833,0.000376425,0.421203,-0.323964,-171.679
-0.0875828,-0.028025,0.000387989,0.418277,-0.329235,-171.561
-0.0992491,-0.0288969,0.000435258,0.415275,-0.318753,-173.86
-0.0711289,-0.029053,0.00040518,0.414951,-0.319151,-171.246
-0.0640716,-0.0281027,0.000388101,0.418801,-0.307206,-171.471
-0.0767295,-0.0286312,0.000412768,0.417471,-0.309797,-171.255
-0.071621,-0.0283742,0.000395645,0.415966,-0.313907,-171.127
-0.0388806,-0.032207,0.000464909,0.423042,-0.30056,-172.774
-0.0243759,-0.0320833,0.000447833,0.419379,-0.297938,-172.769
-0.111109,-0.0243241,0.000339175,0.43073,-0.318808,-172.014
-0.120963,-0.0237486,0.000336306,0.428175,-0.319402,-171.916
-0.130977,-0.0229389,0.000328727,0.428835,-0.319375,-172.353
-0.1092,-0.024239,0.000336717,0.444343,-0.317244,-173.887
-0.108895,-0.0242264,0.000336022,0.444359,-0.317267,-173.918
-0.0969105,-0.0244032,0.000336502,0.444084,-0.308466,-174.048
-0.0971623,-0.0286478,0.000415794,0.424063,-0.328017,-171.716
-0.124758,-0.0243544,0.000353217,0.426867,-0.321237,-171.954
-0.0983627,-0.027632,0.000387063,0.406185,-0.332822,-172.26
-0.128597,-0.0236952,0.000338884,0.395104,-0.32378,-174.478
-0.0889986,-0.0265657,0.000372237,0.402539,-0.314316,-172.2
-0.0996921,-0.0287276,0.00042349,0.41287,-0.32568,-172.458
-0.056887,-0.0306289,0.000434429,0.415983,-0.312234,-171.423
-0.107107,-0.0267195,0.000376219,0.427764,-0.332188,-171.726
-0.104485,-0.0251229,0.000352479,0.413802,-0.317179,-171.338
-0.111987,-0.0250651,0.000350051,0.41079,-0.325554,-171.761
-0.105683,-0.0250632,0.00034256,0.410789,-0.325526,-172.297
-0.00793833,-0.0366842,0.000530256,0.427442,-0.30539,-175.714
-0.016246,-0.0361057,0.000521929,0.416224,-0.308976,-175.063
-0.0184836,-0.0303543,0.000415481,0.429209,-0.284228,-174.502
-0.146677,-0.0245846,0.000356688,0.407778,-0.3449,-173.979
-0.110686,-0.0258967,0.000377703,0.417743,-0.317821,-171.543
-0.103984,-0.026853,0.000392741,0.417021,-0.31785,-171.582
-0.0901535,-0.026845,0.000376134,0.417002,-0.317854,-170.994
-0.0552949,-0.0295111,0.000405148,0.446624,-0.312639,-174.474
-0.166969,-0.0192171,0.000269293,0.402956,-0.329939,-176.133
-0.169718,-0.0189965,0.000263695,0.405648,-0.33293,-176.188
-0.160591,-0.0198398,0.000272033,0.409973,-0.333887,-175.237
-0.0249544,-0.0336671,0.000483433,0.405955,-0.300649,-174.27
-0.119508,-0.0265626,0.000366659,0.423873,-0.349465,-173.571
-0.162585,-0.0211112,0.000290111,0.432511,-0.346442,-175.509
-0.141224,-0.0235089,0.000327622,0.434395,-0.342117,-173.899
-0.0428588,-0.0306281,0.00044401,0.421419,-0.290114,-173.167
