cp,lowerCrI,upperCrI
4.23175477981567,4.13125038146973,4.33225917816162
5.71286869049072,5.37475872039795,5.90438365936279
9.94462394714355,9.3253231048584,12.4653587341309
6.98239517211914,6.61492347717285,7.52393960952759
44.0102500915527,40.3493995666504,44.4218711853027
35.9699172973633,27.2724304199219,39.6251831054688
